Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,383,1036,1068,1025,992,980,938,1044,999,1004,839,854,920,950,926,1163,904,923,911,897,1053,964,921,1028,926,1161,847,909,912,760,994,686,757,819,719,761,542,719.0,712,606,773,562,588,563,463,588,396,431,513,418,500,415,366,381,234,342,217,224,215,180,229,129,158,106,80,127,69,78,85,70,139,74,54,62,29,65,31,35,35,32,43,16,13,17,11,41,45749,Zeyarthiri,MMR018001
 Illiterate,687,134,35,19,25,19,9,22,14,14,13,12,14,19,27,33,17,23,26,19,31,26,35,37,22,44,22,39,43,31,45,36,35,38,24,45,20,39.0,35,41,56,43,38,35,31,46,19,40,32,29,42,32,29,31,30,54,22,18,19,36,52,34,36,24,17,41,9,19,23,28,47,14,13,23,12,33,13,16,11,11,26,14,5,5,3,28,3108,Zeyarthiri,MMR018001
 Total,1070,1170,1103,1044,1017,999,947,1066,1013,1018,852,866,934,969,953,1196,921,946,937,916,1084,990,956,1065,948,1205,869,948,955,791,1039,722,792,857,743,806,562,758.0,747,647,829,605,626,598,494,634,415,471,545,447,542,447,395,412,264,396,239,242,234,216,281,163,194,130,97,168,78,97,108,98,186,88,67,85,41,98,44,51,46,43,69,30,18,22,14,69,48857,Zeyarthiri,MMR018001
