Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,370,1014,1115,1010,1123,1182,1186,1226,1219,1093,995,1001,1015,1113,901,1120,937,988,876,827,1048,843,973,1007,883,1182,942,1024,1052,866,1172,910,907,1030,932,1026,803,968.0,846,787,955,767,789,876,705,917,680,717,815,642,848,634,581,627,523,752,566,504,571,426,576,399,416,287,156,315,167,211,225,199,318,186,149,209,118,181,107,116,121,85,104,60,55,31,33,105,58336,Monyo,MMR008013
 Illiterate,666,149,52,33,28,24,13,27,26,21,20,18,27,33,16,32,28,22,19,21,31,28,35,35,29,51,30,39,32,20,50,24,34,31,29,40,19,36.0,22,29,36,22,37,24,32,36,27,26,36,28,58,36,31,34,30,56,33,36,43,32,30,30,31,19,8,50,31,28,41,38,70,30,31,36,20,39,22,17,23,19,24,10,7,13,2,16,3297,Monyo,MMR008013
 Total,1036,1163,1167,1043,1151,1206,1199,1253,1245,1114,1015,1019,1042,1146,917,1152,965,1010,895,848,1079,871,1008,1042,912,1233,972,1063,1084,886,1222,934,941,1061,961,1066,822,1004.0,868,816,991,789,826,900,737,953,707,743,851,670,906,670,612,661,553,808,599,540,614,458,606,429,447,306,164,365,198,239,266,237,388,216,180,245,138,220,129,133,144,104,128,70,62,44,35,121,61633,Monyo,MMR008013
