Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,331,1092,1197,1160,1135,1178,1173,1183,1295,1171,1168,1055,1130,1356,1172,1503,1360,1357,1278,1182,1432,1232,1228,1366,1241,1492,1172,1205,1260,1149,1386,1042,1109,1187,972,1186,904,1081.0,1018,878,1147,796,883,866,733,912,724,716,845,686,963,681,674,662,478,677,464,507,536,433,570,292,332,287,191,326,171,211,222,151,281,125,128,157,70,118,74,87,82,65,100,57,45,43,21,118,65723,Singaing,MMR010014
 Illiterate,863,196,52,36,29,14,18,27,27,20,15,21,11,34,20,28,26,20,20,28,47,25,32,32,41,59,36,46,48,41,55,43,48,70,36,65,40,54.0,47,56,82,59,63,66,38,73,36,49,44,42,59,35,22,29,30,64,31,37,51,26,64,36,38,22,18,54,27,33,32,30,74,32,28,36,19,49,20,34,25,22,34,12,16,11,7,41,4176,Singaing,MMR010014
 Total,1194,1288,1249,1196,1164,1192,1191,1210,1322,1191,1183,1076,1141,1390,1192,1531,1386,1377,1298,1210,1479,1257,1260,1398,1282,1551,1208,1251,1308,1190,1441,1085,1157,1257,1008,1251,944,1135.0,1065,934,1229,855,946,932,771,985,760,765,889,728,1022,716,696,691,508,741,495,544,587,459,634,328,370,309,209,380,198,244,254,181,355,157,156,193,89,167,94,121,107,87,134,69,61,54,28,159,69899,Singaing,MMR010014
