Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,140,374,501,556,581,565,532,521,515,485,451,409,356,405,287,317,235,222,253,227,247,195,220,256,186,245,181,172,154,186,217,158,143,147,126,169,99,153.0,167,128,106,84,62,82,68,84,52,57,43,51,51,41,40,46,39,35,19,25,18,22,10,13,16,13,9,14,6,8,5,2,2,1,5,-,1,2,2,1,1,3,3,-,1,-,-,3,12627,Mindat,MMR004006
 Illiterate,510,253,99,49,31,35,15,11,15,18,28,26,36,26,24,69,45,40,49,73,104,68,71,112,91,150,70,88,82,85,103,91,86,91,66,131,49,103.0,178,170,189,97,100,129,114,201,102,108,115,133,128,106,83,89,98,189,91,63,116,91,126,61,54,67,47,105,29,35,59,41,53,16,15,34,29,52,8,6,20,6,16,4,2,1,2,35,6706,Mindat,MMR004006
 Total,650,627,600,605,612,600,547,532,530,503,479,435,392,431,311,386,280,262,302,300,351,263,291,368,277,395,251,260,236,271,320,249,229,238,192,300,148,256.0,345,298,295,181,162,211,182,285,154,165,158,184,179,147,123,135,137,224,110,88,134,113,136,74,70,80,56,119,35,43,64,43,55,17,20,34,30,54,10,7,21,9,19,4,3,1,2,38,19333,Mindat,MMR004006
