Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,612,1617,1922,1726,1769,2004,1870,2077,2095,1905,1955,1899,1899,2176,1900,2329,1901,1857,1808,1802,2333,1772,1888,1904,1760,2310,1605,1724,1735,1433,2126,1486,1665,1815,1520,1909,1234,1771.0,1650,1347,1961,1268,1357,1460,1151,1553,1031,990,1182,999,1355,944,1031,929,706,1125,571,685,635,559,775,425,473,413,279,478,243,289,283,222,385,185,151,212,108,178,81,93,104,80,100,62,43,38,22,145,99469,Wundwin,MMR010031
 Illiterate,1185,231,95,65,28,30,29,32,32,33,50,58,74,82,62,101,77,91,97,83,136,92,119,113,102,225,97,130,162,116,260,128,172,181,153,243,119,226.0,214,188,371,199,225,267,190,347,158,174,187,136,280,153,190,167,131,372,138,229,231,204,410,163,245,191,116,360,122,177,186,166,384,167,144,194,84,290,92,118,118,74,197,60,54,49,33,206,14460,Wundwin,MMR010031
 Total,1797,1848,2017,1791,1797,2034,1899,2109,2127,1938,2005,1957,1973,2258,1962,2430,1978,1948,1905,1885,2469,1864,2007,2017,1862,2535,1702,1854,1897,1549,2386,1614,1837,1996,1673,2152,1353,1997.0,1864,1535,2332,1467,1582,1727,1341,1900,1189,1164,1369,1135,1635,1097,1221,1096,837,1497,709,914,866,763,1185,588,718,604,395,838,365,466,469,388,769,352,295,406,192,468,173,211,222,154,297,122,97,87,55,351,113929,Wundwin,MMR010031
