Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,97,281,333,384,382,440,374,492,442,401,373,311,296,415,252,446,217,282,267,245,370,230,248,311,208,382,193,238,225,186,276,147,133,210,139,259,111,188.0,188,152,257,137,131,160,105,226,103,130,143,123,169,110,73,90,57,119,45,41,39,23,47,24,15,7,7,34,7,7,13,9,17,8,3,1,5,10,3,2,6,3,1,3,1,2,-,3,13643,Le`char,MMR014012
 Illiterate,383,207,172,164,84,172,83,102,90,55,132,75,68,149,62,233,71,104,88,89,254,105,109,189,106,373,103,115,99,78,299,123,93,156,87,319,85,138.0,161,99,340,99,114,141,89,387,94,110,153,134,223,124,104,111,73,263,46,57,56,59,140,42,48,45,23,164,30,33,28,21,82,25,10,19,10,96,9,11,12,7,34,13,3,11,4,55,9426,Le`char,MMR014012
 Total,480,488,505,548,466,612,457,594,532,456,505,386,364,564,314,679,288,386,355,334,624,335,357,500,314,755,296,353,324,264,575,270,226,366,226,578,196,326.0,349,251,597,236,245,301,194,613,197,240,296,257,392,234,177,201,130,382,91,98,95,82,187,66,63,52,30,198,37,40,41,30,99,33,13,20,15,106,12,13,18,10,35,16,4,13,4,58,23069,Le`char,MMR014012
