Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,62,184,282,323,311,447,297,452,297,318,323,312,261,390,199,402,158,208,196,164,316,170,178,250,148,299,125,128,137,99,231,113,105,137,95,208,74,129.0,109,90,195,84,90,107,67,178,84,82,117,74,142,78,47,60,35,103,24,22,28,14,32,9,14,11,5,16,3,14,4,-,14,4,2,3,2,10,-,1,4,1,2,1,-,1,3,2,10516,Kehsi,MMR014015
 Illiterate,485,299,256,269,177,234,112,137,129,114,150,105,89,159,62,238,82,91,81,60,254,91,73,164,102,407,103,117,96,92,361,127,123,165,110,409,89,132.0,116,103,424,126,104,146,87,482,91,115,110,102,268,140,89,102,60,342,47,73,50,41,135,30,32,27,23,136,23,24,29,27,69,19,7,22,10,67,3,8,7,6,19,6,6,5,4,36,10342,Kehsi,MMR014015
 Total,547,483,538,592,488,681,409,589,426,432,473,417,350,549,261,640,240,299,277,224,570,261,251,414,250,706,228,245,233,191,592,240,228,302,205,617,163,261.0,225,193,619,210,194,253,154,660,175,197,227,176,410,218,136,162,95,445,71,95,78,55,167,39,46,38,28,152,26,38,33,27,83,23,9,25,12,77,3,9,11,7,21,7,6,6,7,38,20858,Kehsi,MMR014015
