Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,59,160,234,221,226,240,182,236,203,217,186,162,157,177,129,162,124,108,118,81,136,119,109,124,88,174,93,103,96,82,114,105,58,88,77,136,75,87.0,103,76,135,71,55,78,43,133,57,86,79,72,85,66,50,59,34,77,37,34,28,23,47,20,25,18,14,37,6,12,11,8,17,7,2,11,1,13,3,-,3,3,13,1,-,-,2,6,7007,Kamine(ST),MMR001009
 Illiterate,155,40,23,15,5,5,2,1,1,-,-,-,2,2,4,1,1,1,3,4,1,3,5,1,3,7,4,3,7,3,6,1,5,5,4,15,3,9.0,7,6,19,11,7,13,9,26,7,15,12,20,19,15,6,13,11,34,6,4,15,7,27,5,13,5,4,40,2,-,8,6,16,11,2,10,-,28,3,4,4,2,8,2,1,2,3,20,858,Kamine(ST),MMR001009
 Total,214,200,257,236,231,245,184,237,204,217,186,162,159,179,133,163,125,109,121,85,137,122,114,125,91,181,97,106,103,85,120,106,63,93,81,151,78,96.0,110,82,154,82,62,91,52,159,64,101,91,92,104,81,56,72,45,111,43,38,43,30,74,25,38,23,18,77,8,12,19,14,33,18,4,21,1,41,6,4,7,5,21,3,1,2,5,26,7865,Kamine(ST),MMR001009
