Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,43,89,92,116,112,115,91,75,86,88,80,82,53,79,68,78,54,52,43,58,62,53,41,46,37,60,27,32,30,28,42,20,19,25,21,24,13,13.0,28,21,24,11,17,17,14,12,16,12,9,4,5,3,4,3,4,4,5,3,2,2,2,-,1,2,4,-,2,1,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2383,Leshi,MMR005035
 Illiterate,97,68,33,14,4,8,4,5,5,4,7,4,4,9,3,19,15,19,14,10,20,13,16,20,20,38,20,24,26,14,40,17,19,25,20,28,13,22.0,35,27,36,23,21,20,17,53,26,20,18,19,30,30,19,12,15,24,12,11,12,8,21,13,9,6,4,10,7,4,6,2,2,5,4,7,-,7,2,3,1,-,4,3,1,2,1,6,1359,Leshi,MMR005035
 Total,140,157,125,130,116,123,95,80,91,92,87,86,57,88,71,97,69,71,57,68,82,66,57,66,57,98,47,56,56,42,82,37,38,50,41,52,26,35.0,63,48,60,34,38,37,31,65,42,32,27,23,35,33,23,15,19,28,17,14,14,10,23,13,10,8,8,10,9,5,7,2,4,5,4,7,-,7,2,3,1,-,4,3,1,3,1,6,3742,Leshi,MMR005035
