Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,159,427,448,489,509,516,469,471,480,427,414,344,308,342,237,251,214,208,187,206,219,180,188,223,177,253,178,180,186,186,238,162,164,175,156,220,161,203.0,203,159,237,148,134,202,132,177,138,129,170,122,139,157,108,109,97,137,94,71,80,81,95,68,68,66,34,77,29,42,45,35,62,25,14,27,11,21,10,18,20,11,24,6,8,3,8,28,14434,Palauk(ST),MMR006007
 Illiterate,304,120,50,33,27,17,12,11,7,13,17,12,14,30,13,33,14,24,16,12,32,16,20,25,14,37,8,19,18,11,15,15,12,38,20,49,14,19.0,29,23,40,18,11,22,10,43,16,16,22,31,25,15,5,18,13,26,14,8,12,14,20,5,8,9,12,42,4,9,11,5,15,8,6,10,3,25,6,1,9,1,6,7,3,1,2,11,1831,Palauk(ST),MMR006007
 Total,463,547,498,522,536,533,481,482,487,440,431,356,322,372,250,284,228,232,203,218,251,196,208,248,191,290,186,199,204,197,253,177,176,213,176,269,175,222.0,232,182,277,166,145,224,142,220,154,145,192,153,164,172,113,127,110,163,108,79,92,95,115,73,76,75,46,119,33,51,56,40,77,33,20,37,14,46,16,19,29,12,30,13,11,4,10,39,16265,Palauk(ST),MMR006007
