Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,11,21,27,27,43,37,33,50,53,33,28,28,22,43,29,41,19,38,37,27,34,25,32,25,19,30,23,29,20,18,19,14,22,16,12,16,16,7.0,5,5,8,8,6,6,5,3,5,3,3,3,3,4,2,4,3,1,-,1,-,1,1,2,1,1,-,1,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1111,Chinshwehaw(ST),MMR015022
 Illiterate,37,25,13,5,11,5,2,2,1,2,11,3,8,10,7,7,9,10,6,11,21,10,12,18,7,11,9,16,15,8,10,12,7,15,13,10,5,13.0,7,7,7,9,10,11,13,15,6,20,18,10,15,6,10,9,10,13,6,4,9,4,8,2,5,6,4,7,5,2,4,6,4,7,-,3,2,6,1,4,1,4,2,1,1,-,-,5,706,Chinshwehaw(ST),MMR015022
 Total,48,46,40,32,54,42,35,52,54,35,39,31,30,53,36,48,28,48,43,38,55,35,44,43,26,41,32,45,35,26,29,26,29,31,25,26,21,20.0,12,12,15,17,16,17,18,18,11,23,21,13,18,10,12,13,13,14,6,5,9,5,9,4,6,7,4,8,5,2,4,6,4,8,-,3,2,6,2,4,1,4,2,1,1,-,-,5,1817,Chinshwehaw(ST),MMR015022
