Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,503,1740,1962,1804,1778,1799,1736,1930,2069,1941,1742,1903,2052,2472,2183,2656,2136,2321,2290,2099,2471,2028,2084,2313,2131,2677,1774,2006,1898,1588,2047,1546,1539,1856,1463,1780,1212,1568.0,1491,1124,1636,1045,1148,1179,873,1201,816,872,912,727,986,673,739,698,494,733,385,484,546,409,651,289,475,310,189,328,160,183,188,131,271,166,131,133,56,129,56,69,63,60,83,35,47,33,24,97,96625,Pyigyidagun,MMR010005
 Illiterate,1243,231,88,63,38,29,33,31,24,24,23,20,36,57,35,73,33,45,42,47,78,51,56,67,56,96,51,69,71,65,116,71,73,93,55,92,45,79.0,76,58,100,46,79,71,42,83,43,44,60,49,93,46,49,46,35,97,33,40,72,50,89,26,92,49,24,83,30,34,50,23,91,37,33,44,14,63,17,24,32,20,30,16,11,11,12,53,5819,Pyigyidagun,MMR010005
 Total,1746,1971,2050,1867,1816,1828,1769,1961,2093,1965,1765,1923,2088,2529,2218,2729,2169,2366,2332,2146,2549,2079,2140,2380,2187,2773,1825,2075,1969,1653,2163,1617,1612,1949,1518,1872,1257,1647.0,1567,1182,1736,1091,1227,1250,915,1284,859,916,972,776,1079,719,788,744,529,830,418,524,618,459,740,315,567,359,213,411,190,217,238,154,362,203,164,177,70,192,73,93,95,80,113,51,58,44,36,150,102444,Pyigyidagun,MMR010005
