Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,295,859,1107,1037,1066,1153,1106,1210,1214,1152,991,881,800,911,740,863,719,761,675,632,738,562,606,627,542,712,543,572,568,472,586,420,465,531,415,591,371,549.0,470,372,471,335,312,345,260,359,247,328,349,244,326,221,213,235,158,240,129,139,160,104,153,92,90,67,33,75,32,41,42,33,50,16,16,30,5,30,9,14,9,9,13,7,7,7,5,25,34969,Kyarinseikkyi,MMR003007
 Illiterate,867,406,235,147,104,127,68,72,68,59,81,91,85,128,92,113,89,98,126,105,150,129,125,139,143,188,121,185,199,167,211,182,194,223,191,279,183,232.0,229,187,306,222,231,248,205,360,177,221,265,192,294,215,180,199,135,317,127,185,175,124,192,108,135,110,49,185,58,95,100,82,148,58,74,88,38,118,36,43,34,43,59,23,18,17,14,83,13204,Kyarinseikkyi,MMR003007
 Total,1162,1265,1342,1184,1170,1280,1174,1282,1282,1211,1072,972,885,1039,832,976,808,859,801,737,888,691,731,766,685,900,664,757,767,639,797,602,659,754,606,870,554,781.0,699,559,777,557,543,593,465,719,424,549,614,436,620,436,393,434,293,557,256,324,335,228,345,200,225,177,82,260,90,136,142,115,198,74,90,118,43,148,45,57,43,52,72,30,25,24,19,108,48173,Kyarinseikkyi,MMR003007
