Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,98,246,294,269,256,288,313,325,401,435,407,410,509,565,479,596,520,519,520,507,548,453,458,482,424,531,437,482,443,385,452,377,399,453,369,494,350,411.0,455,364,474,403,374,395,355,425,313,369,365,349,329,336,271,301,262,317,201,238,255,185,232,164,179,160,96,132,71,99,98,95,105,87,76,82,53,65,47,51,49,42,38,27,29,22,15,74,25429,Ahlon,MMR013037
 Illiterate,141,25,11,11,4,3,8,12,10,13,5,8,11,13,3,19,6,6,8,7,5,8,6,9,4,12,3,5,8,3,10,11,7,8,6,10,7,7.0,4,6,9,4,9,8,1,10,2,3,3,4,9,6,5,7,6,5,4,2,5,6,3,2,9,7,3,9,-,6,3,8,11,8,4,4,5,2,4,2,6,3,8,6,3,4,2,9,702,Ahlon,MMR013037
 Total,239,271,305,280,260,291,321,337,411,448,412,418,520,578,482,615,526,525,528,514,553,461,464,491,428,543,440,487,451,388,462,388,406,461,375,504,357,418.0,459,370,483,407,383,403,356,435,315,372,368,353,338,342,276,308,268,322,205,240,260,191,235,166,188,167,99,141,71,105,101,103,116,95,80,86,58,67,51,53,55,45,46,33,32,26,17,83,26131,Ahlon,MMR013037
