Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,321,886,985,981,985,1063,1006,1178,1334,1343,1373,1423,1604,1874,1735,1986,1668,1759,1701,1608,1732,1548,1541,1700,1507,1855,1332,1454,1335,1291,1430,1245,1280,1486,1267,1580,1124,1455.0,1372,1106,1482,1136,1234,1282,1075,1384,950,1115,1037,1009,1088,894,893,889,669,872,574,664,614,477,713,429,500,365,268,390,209,263,244,217,290,162,161,183,121,206,101,119,125,97,119,67,81,62,44,201,80528,Chanayeharzan,MMR010002
 Illiterate,566,97,23,31,13,7,11,9,16,16,20,19,17,28,18,35,17,16,19,24,24,16,28,19,20,39,16,20,20,28,34,31,21,38,22,37,19,32.0,38,23,47,30,20,38,20,43,21,32,32,21,40,29,35,23,22,55,21,29,31,26,59,22,33,33,33,52,22,29,34,25,74,30,36,50,21,41,32,28,23,15,37,14,20,13,16,39,2973,Chanayeharzan,MMR010002
 Total,887,983,1008,1012,998,1070,1017,1187,1350,1359,1393,1442,1621,1902,1753,2021,1685,1775,1720,1632,1756,1564,1569,1719,1527,1894,1348,1474,1355,1319,1464,1276,1301,1524,1289,1617,1143,1487.0,1410,1129,1529,1166,1254,1320,1095,1427,971,1147,1069,1030,1128,923,928,912,691,927,595,693,645,503,772,451,533,398,301,442,231,292,278,242,364,192,197,233,142,247,133,147,148,112,156,81,101,75,60,240,83501,Chanayeharzan,MMR010002
