Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,1079,2728,2917,2826,2897,3105,2820,2940,3172,3081,2822,2719,2731,2937,2621,3079,2562,2605,2430,2259,2765,2366,2505,2749,2394,2989,2384,2565,2613,2173,2796,2250,2205,2505,2314,2725,2007,2565.0,2286,2117,2547,2207,2032,2254,1959,2425,1920,2118,2106,1889,2234,1834,1619,1771,1389,1913,1284,1279,1173,1105,1184,881,831,639,470,809,447,567,620,614,892,495,434,496,291,462,290,291,300,254,286,172,124,104,65,286,152965,Hinthada,MMR017008
 Illiterate,1835,335,112,79,69,65,46,61,76,74,78,94,83,90,67,82,65,68,84,86,124,97,82,111,98,110,94,120,122,87,158,115,93,103,102,127,55,104.0,75,77,134,99,89,99,90,151,94,88,120,98,144,121,100,132,109,172,103,120,137,126,168,89,112,86,52,146,69,103,104,144,246,150,102,155,82,173,74,86,98,61,89,43,45,27,19,83,10535,Hinthada,MMR017008
 Total,2914,3063,3029,2905,2966,3170,2866,3001,3248,3155,2900,2813,2814,3027,2688,3161,2627,2673,2514,2345,2889,2463,2587,2860,2492,3099,2478,2685,2735,2260,2954,2365,2298,2608,2416,2852,2062,2669.0,2361,2194,2681,2306,2121,2353,2049,2576,2014,2206,2226,1987,2378,1955,1719,1903,1498,2085,1387,1399,1310,1231,1352,970,943,725,522,955,516,670,724,758,1138,645,536,651,373,635,364,377,398,315,375,215,169,131,84,369,163500,Hinthada,MMR017008
