Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,267,855,1143,1139,1173,1276,1212,1297,1216,1134,1054,980,908,1039,793,1058,764,894,768,653,782,630,668,790,668,777,527,592,561,479,575,458,500,509,434,542,369,483.0,393,346,422,280,271,249,239,340,230,248,241,210,207,181,144,126,93,160,90,92,80,73,89,54,45,32,18,33,23,35,15,20,31,12,9,15,5,19,5,9,4,4,1,1,1,1,1,7,35171,Hopon,MMR014003
 Illiterate,831,326,175,144,90,106,62,74,77,71,110,95,85,122,109,197,115,151,127,144,231,134,158,229,155,322,161,202,223,212,361,237,266,246,215,354,213,305.0,282,273,380,260,237,305,288,427,227,236,277,254,381,266,238,227,174,350,139,193,166,143,186,123,131,79,76,176,60,95,75,80,117,63,53,55,35,83,38,35,39,32,30,19,17,19,8,44,14926,Hopon,MMR014003
 Total,1098,1181,1318,1283,1263,1382,1274,1371,1293,1205,1164,1075,993,1161,902,1255,879,1045,895,797,1013,764,826,1019,823,1099,688,794,784,691,936,695,766,755,649,896,582,788.0,675,619,802,540,508,554,527,767,457,484,518,464,588,447,382,353,267,510,229,285,246,216,275,177,176,111,94,209,83,130,90,100,148,75,62,70,40,102,43,44,43,36,31,20,18,20,9,51,50097,Hopon,MMR014003
