Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,230,604,675,688,588,581,561,647,705,660,541,585,505,543,509,533,450,454,473,447,509,398,530,513,468,567,412,460,465,404,507,399,426,430,374,455,335,439.0,375,319,408,309,312,298,276,293,233,227,260,226,247,181,225,181,148,220,112,109,115,101,145,71,87,72,45,79,37,52,40,29,53,35,27,31,22,21,16,13,13,10,11,5,5,4,5,15,25188,Tamu,MMR005030
 Illiterate,377,75,27,13,10,6,2,6,3,6,8,6,5,7,2,9,10,4,4,4,8,9,10,9,12,16,6,13,11,13,19,8,14,8,13,12,7,16.0,15,6,20,15,18,19,13,35,18,18,16,27,31,19,20,25,18,34,20,15,34,10,30,13,15,19,19,37,12,9,14,16,30,8,9,10,6,20,4,11,6,10,10,2,4,1,1,14,1564,Tamu,MMR005030
 Total,607,679,702,701,598,587,563,653,708,666,549,591,510,550,511,542,460,458,477,451,517,407,540,522,480,583,418,473,476,417,526,407,440,438,387,467,342,455.0,390,325,428,324,330,317,289,328,251,245,276,253,278,200,245,206,166,254,132,124,149,111,175,84,102,91,64,116,49,61,54,45,83,43,36,41,28,41,20,24,19,20,21,7,9,5,6,29,26752,Tamu,MMR005030
