Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,117,413,480,481,480,494,407,498,486,449,405,381,364,394,287,350,257,284,266,257,290,263,282,315,267,367,230,276,291,206,259,236,205,255,191,259,168,227.0,227,186,213,170,156,158,137,223,153,157,192,146,165,180,144,116,93,138,68,67,76,77,82,64,68,43,33,68,39,37,35,26,38,14,18,35,23,28,8,12,13,9,11,6,8,6,-,15,16118,Momauk,MMR001012
 Illiterate,292,59,18,9,5,9,2,3,3,3,7,6,1,3,6,11,7,3,7,11,12,13,12,9,15,37,13,27,22,22,39,18,23,33,29,73,32,30.0,44,56,56,58,38,52,44,126,46,64,44,54,98,69,61,67,34,113,27,40,42,48,73,40,40,42,14,110,21,33,41,30,41,32,17,36,22,59,13,19,15,15,23,14,5,8,4,38,3010,Momauk,MMR001012
 Total,409,472,498,490,485,503,409,501,489,452,412,387,365,397,293,361,264,287,273,268,302,276,294,324,282,404,243,303,313,228,298,254,228,288,220,332,200,257.0,271,242,269,228,194,210,181,349,199,221,236,200,263,249,205,183,127,251,95,107,118,125,155,104,108,85,47,178,60,70,76,56,79,46,35,71,45,87,21,31,28,24,34,20,13,14,4,53,19128,Momauk,MMR001012
