Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,725,1850,2193,2130,2285,2180,2242,2400,2623,2726,2407,2290,2317,2616,2307,2806,2365,2249,2132,2237,2452,2192,2174,2492,2252,2934,2129,2264,2072,1893,2206,1907,1842,2240,1888,2329,1664,2208.0,1925,1649,2076,1805,1774,2013,1610,2044,1567,1664,1682,1503,1718,1389,1259,1367,1146,1534,951,981,784,705,893,582,578,509,331,526,299,303,333,349,538,331,255,305,165,313,172,184,155,152,172,102,77,83,48,216,125335,Pathein,MMR017001
 Illiterate,1475,432,162,98,82,64,58,64,92,68,53,63,74,70,70,111,57,86,80,76,114,90,69,110,102,144,94,110,106,100,122,89,80,105,92,126,51,89.0,77,69,104,79,101,111,87,160,69,94,113,92,153,111,81,96,84,143,57,86,82,86,111,57,69,63,36,95,38,55,60,62,124,73,51,89,38,83,37,51,44,26,55,29,21,17,4,56,8707,Pathein,MMR017001
 Total,2200,2282,2355,2228,2367,2244,2300,2464,2715,2794,2460,2353,2391,2686,2377,2917,2422,2335,2212,2313,2566,2282,2243,2602,2354,3078,2223,2374,2178,1993,2328,1996,1922,2345,1980,2455,1715,2297.0,2002,1718,2180,1884,1875,2124,1697,2204,1636,1758,1795,1595,1871,1500,1340,1463,1230,1677,1008,1067,866,791,1004,639,647,572,367,621,337,358,393,411,662,404,306,394,203,396,209,235,199,178,227,131,98,100,52,272,134042,Pathein,MMR017001
