Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,54,105,143,208,195,253,164,231,185,184,186,151,114,186,111,158,105,133,93,96,166,100,99,143,85,128,55,74,51,59,61,41,38,43,32,42,23,43.0,42,28,31,20,23,28,24,28,10,29,19,19,18,7,13,8,9,17,6,4,5,5,4,5,2,3,3,3,-,-,-,1,-,2,1,1,1,1,-,1,1,1,-,-,1,-,-,-,4762,Mineyan,MMR016003
 Illiterate,511,410,362,403,262,369,174,278,269,229,331,244,203,443,238,617,212,338,280,226,607,270,295,383,207,672,180,209,182,167,417,215,225,310,164,561,166,208.0,160,164,416,236,165,236,189,531,156,203,206,212,333,260,179,177,96,382,94,99,92,89,213,82,80,104,35,219,29,62,42,27,80,37,29,49,23,133,17,20,15,16,35,18,8,7,6,51,17949,Mineyan,MMR016003
 Total,565,515,505,611,457,622,338,509,454,413,517,395,317,629,349,775,317,471,373,322,773,370,394,526,292,800,235,283,233,226,478,256,263,353,196,603,189,251.0,202,192,447,256,188,264,213,559,166,232,225,231,351,267,192,185,105,399,100,103,97,94,217,87,82,107,38,222,29,62,42,28,80,39,30,50,24,134,17,21,16,17,35,18,9,7,6,51,22711,Mineyan,MMR016003
