Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,53,165,215,233,280,271,230,239,291,242,236,211,203,219,142,209,131,139,156,116,148,112,111,135,105,158,96,108,104,112,125,101,81,102,73,112,57,102.0,80,52,99,64,74,65,61,95,62,78,87,58,89,74,62,72,40,91,29,29,25,20,30,14,16,15,9,16,3,6,6,9,9,11,10,6,3,5,3,5,2,1,2,-,1,1,-,5,7517,Mone`,MMR014019
 Illiterate,249,152,96,72,64,56,38,55,42,41,57,47,61,54,45,103,39,77,53,62,107,53,47,80,49,178,56,92,54,41,134,71,89,119,52,225,52,90.0,87,71,197,81,95,116,67,197,50,86,59,79,153,86,65,67,39,154,33,45,58,37,86,31,39,31,11,84,14,23,32,16,49,20,12,30,9,53,7,11,7,5,13,4,3,9,5,22,5600,Mone`,MMR014019
 Total,302,317,311,305,344,327,268,294,333,283,293,258,264,273,187,312,170,216,209,178,255,165,158,215,154,336,152,200,158,153,259,172,170,221,125,337,109,192.0,167,123,296,145,169,181,128,292,112,164,146,137,242,160,127,139,79,245,62,74,83,57,116,45,55,46,20,100,17,29,38,25,58,31,22,36,12,58,10,16,9,6,15,4,4,10,5,27,13117,Mone`,MMR014019
