Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,46,141,147,167,171,151,166,183,173,164,155,128,109,109,59,108,67,77,74,96,90,78,66,66,63,89,39,62,71,51,45,34,26,24,28,37,31,32.0,19,22,31,18,26,28,29,32,15,20,21,19,16,18,10,15,5,14,6,7,18,6,4,6,2,1,-,3,1,4,3,3,5,1,-,1,1,2,-,1,-,-,1,1,1,-,-,-,3859,Mineyaung,MMR016011
 Illiterate,163,75,65,58,19,53,26,46,47,42,68,53,58,100,34,148,71,110,84,105,183,129,128,175,101,226,81,109,126,101,205,119,104,108,87,206,100,150.0,131,104,216,116,155,214,146,299,123,186,166,154,194,154,118,130,77,209,57,103,94,104,127,57,67,52,22,117,22,50,34,30,87,36,18,27,13,66,20,15,17,11,22,6,6,7,5,20,8067,Mineyaung,MMR016011
 Total,209,216,212,225,190,204,192,229,220,206,223,181,167,209,93,256,138,187,158,201,273,207,194,241,164,315,120,171,197,152,250,153,130,132,115,243,131,182.0,150,126,247,134,181,242,175,331,138,206,187,173,210,172,128,145,82,223,63,110,112,110,131,63,69,53,22,120,23,54,37,33,92,37,18,28,14,68,20,16,17,11,23,7,7,7,5,20,11926,Mineyaung,MMR016011
