Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,1092,2901,3308,3185,3244,3380,3397,3627,3881,3676,3400,3443,3642,3857,3352,3857,3275,3165,3177,2885,3125,2802,2956,3197,2841,3404,2471,2817,2725,2377,2760,2454,2258,2636,2176,2692,1934,2528.0,2471,2107,2425,1792,1802,1936,1527,1937,1326,1512,1563,1425,1556,1154,1170,1206,921,1173,692,795,755,662,859,523,576,450,317,493,270,280,280,256,324,207,172,191,101,205,98,102,107,71,100,63,48,47,31,107,152082,Taunggyi,MMR014001
 Illiterate,1802,318,110,80,58,65,48,60,69,92,87,80,109,140,113,158,121,150,159,161,198,163,197,251,262,284,257,284,336,271,386,305,333,367,311,390,279,369.0,389,364,484,333,333,353,321,495,270,333,350,340,453,329,324,331,314,504,264,294,319,253,412,209,248,219,145,258,125,208,189,169,240,131,136,158,91,208,74,118,73,83,111,55,45,36,16,133,20863,Taunggyi,MMR014001
 Total,2894,3219,3418,3265,3302,3445,3445,3687,3950,3768,3487,3523,3751,3997,3465,4015,3396,3315,3336,3046,3323,2965,3153,3448,3103,3688,2728,3101,3061,2648,3146,2759,2591,3003,2487,3082,2213,2897.0,2860,2471,2909,2125,2135,2289,1848,2432,1596,1845,1913,1765,2009,1483,1494,1537,1235,1677,956,1089,1074,915,1271,732,824,669,462,751,395,488,469,425,564,338,308,349,192,413,172,220,180,154,211,118,93,83,47,240,172945,Taunggyi,MMR014001
