Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,413,929,1001,1025,1055,1125,1076,1108,1159,1092,1043,938,1062,1148,939,1138,956,980,945,884,1069,899,919,1020,866,1118,874,873,1009,800,1032,842,900,967,975,968,685,956.0,862,836,946,769,809,813,714,925,776,746,844,687,834,625,637,743,531,673,480,502,451,376,518,316,347,219,142,230,172,218,190,176,306,181,153,189,101,159,99,110,122,106,100,73,57,58,32,120,56861,Okpo,MMR008010
 Illiterate,631,131,52,38,28,39,23,25,33,34,30,29,43,37,32,53,36,53,36,34,49,43,33,71,40,64,39,46,49,48,58,29,24,35,46,50,25,38.0,34,35,59,36,31,41,24,48,43,41,28,38,54,36,35,42,32,60,32,44,38,37,52,27,30,22,13,27,9,28,25,37,51,28,30,33,16,41,20,18,22,22,18,16,6,4,2,26,3695,Okpo,MMR008010
 Total,1044,1060,1053,1063,1083,1164,1099,1133,1192,1126,1073,967,1105,1185,971,1191,992,1033,981,918,1118,942,952,1091,906,1182,913,919,1058,848,1090,871,924,1002,1021,1018,710,994.0,896,871,1005,805,840,854,738,973,819,787,872,725,888,661,672,785,563,733,512,546,489,413,570,343,377,241,155,257,181,246,215,213,357,209,183,222,117,200,119,128,144,128,118,89,63,62,34,146,60556,Okpo,MMR008010
