Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,65,215,253,327,328,370,347,397,370,307,344,289,292,319,219,372,193,192,186,181,236,147,151,210,129,238,105,129,132,104,173,116,92,135,83,129,80,102.0,94,97,140,67,68,84,64,139,59,71,59,66,94,48,48,46,43,56,18,22,26,16,25,18,13,7,5,15,2,4,3,6,7,3,3,1,1,5,1,2,1,-,3,1,-,1,-,1,9610,Mineshu,MMR014017
 Illiterate,400,250,228,220,154,194,103,171,111,99,159,99,120,155,87,266,101,134,95,97,286,93,110,210,85,429,89,158,100,120,358,114,109,176,108,463,106,174.0,176,120,407,112,126,185,98,503,107,151,110,108,241,128,94,90,59,280,42,54,60,38,136,41,41,34,18,153,20,23,19,17,46,15,9,18,3,61,8,9,9,4,14,6,8,3,3,25,10563,Mineshu,MMR014017
 Total,465,465,481,547,482,564,450,568,481,406,503,388,412,474,306,638,294,326,281,278,522,240,261,420,214,667,194,287,232,224,531,230,201,311,191,592,186,276.0,270,217,547,179,194,269,162,642,166,222,169,174,335,176,142,136,102,336,60,76,86,54,161,59,54,41,23,168,22,27,22,23,53,18,12,19,4,66,9,11,10,4,17,7,8,4,3,26,20173,Mineshu,MMR014017
