Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,841,1893,2199,2112,2207,2262,2184,2335,2548,2413,2241,2061,1949,2010,1815,2161,1849,1815,1800,1713,1985,1686,1823,1916,1783,2067,1566,1669,1742,1432,1797,1513,1470,1585,1410,1570,1195,1702.0,1373,1290,1525,1265,1120,1349,1083,1297,932,952,1060,918,1081,849,794,783,660,824,544,593,556,442,536,358,360,338,232,323,196,253,220,188,302,181,139,153,75,140,99,82,80,79,83,46,42,32,22,107,96275,Twantay,MMR013027
 Illiterate,1287,363,148,88,64,40,34,47,39,57,34,36,47,68,49,66,52,70,78,78,102,86,98,106,86,110,83,91,123,107,172,101,123,126,102,148,72,135.0,107,92,136,93,98,106,96,89,86,93,74,77,107,65,63,85,58,112,50,78,78,66,93,54,83,49,45,81,39,60,67,29,80,60,34,57,29,49,37,33,44,23,42,13,17,14,6,41,7804,Twantay,MMR013027
 Total,2128,2256,2347,2200,2271,2302,2218,2382,2587,2470,2275,2097,1996,2078,1864,2227,1901,1885,1878,1791,2087,1772,1921,2022,1869,2177,1649,1760,1865,1539,1969,1614,1593,1711,1512,1718,1267,1837.0,1480,1382,1661,1358,1218,1455,1179,1386,1018,1045,1134,995,1188,914,857,868,718,936,594,671,634,508,629,412,443,387,277,404,235,313,287,217,382,241,173,210,104,189,136,115,124,102,125,59,59,46,28,148,104079,Twantay,MMR013027
