Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,428,1573,1809,1635,1610,1849,1657,1803,1929,1655,1542,1545,1613,1665,1303,1804,1345,1255,1348,1335,1473,1282,1383,1521,1464,1767,1386,1563,1421,1292,1685,1321,1391,1516,1418,1704,1212,1359.0,1374,1211,1746,1189,1215,1136,928,1298,915,977,1077,875,1104,855,870,813,617,931,617,685,647,554,691,396,548,397,281,477,257,315,273,255,356,181,208,203,105,205,89,91,94,71,93,55,54,27,27,109,84353,Chauk,MMR009003
 Illiterate,1042,119,50,37,23,23,17,23,34,28,25,24,37,51,44,64,45,50,74,63,96,54,90,95,90,139,85,122,119,101,154,100,92,148,115,182,108,140.0,132,116,204,142,161,151,136,201,121,138,150,118,196,122,146,123,132,253,149,181,177,162,274,121,191,122,92,261,92,132,129,133,255,109,106,120,62,149,67,65,76,49,87,23,23,8,16,96,10172,Chauk,MMR009003
 Total,1470,1692,1859,1672,1633,1872,1674,1826,1963,1683,1567,1569,1650,1716,1347,1868,1390,1305,1422,1398,1569,1336,1473,1616,1554,1906,1471,1685,1540,1393,1839,1421,1483,1664,1533,1886,1320,1499.0,1506,1327,1950,1331,1376,1287,1064,1499,1036,1115,1227,993,1300,977,1016,936,749,1184,766,866,824,716,965,517,739,519,373,738,349,447,402,388,611,290,314,323,167,354,156,156,170,120,180,78,77,35,43,205,94525,Chauk,MMR009003
