Read_and_write,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42.0,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,195,464,556,557,571,542,572,602,673,690,624,608,648,669,662,801,742,708,709,712,713,672,653,694,655,755,641,592,618,581,604,570,534,623,495,639,440,565.0,580,496,522,484,474,487,418,460,360,409,387,366,362,328,268,287,224,317,207,238,199,183,224,124,151,141,87,126,71,76,86,89,109,68,45,55,28,55,39,39,22,32,34,19,24,14,21,60,33244,Dawbon,MMR013014
 Illiterate,309,84,31,17,16,8,13,12,7,15,14,17,17,21,15,23,12,14,13,17,22,27,25,27,27,28,30,25,39,25,29,17,32,38,35,27,21,31.0,28,29,34,28,29,34,25,46,19,27,28,30,37,33,33,22,22,40,25,20,24,22,48,23,33,23,9,31,13,14,21,17,34,17,6,15,13,17,6,14,4,9,20,5,5,5,6,16,2239,Dawbon,MMR013014
 Total,504,548,587,574,587,550,585,614,680,705,638,625,665,690,677,824,754,722,722,729,735,699,678,721,682,783,671,617,657,606,633,587,566,661,530,666,461,596.0,608,525,556,512,503,521,443,506,379,436,415,396,399,361,301,309,246,357,232,258,223,205,272,147,184,164,96,157,84,90,107,106,143,85,51,70,41,72,45,53,26,41,54,24,29,19,27,76,35483,Dawbon,MMR013014
