Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2815,2766,2529,2752,2500,2503,2465,2636,2545,2457,2511,2203,2449,2424,2338,2274,2257,2527,2724,2374,2567,2013,2068,2109,1800,2293,1843,1944,1930,1672,2052,1569,1642,1646,1444,1734,1390,1401,1535,1332,1454,1155,1403,1290,1116,1304,978,964,987,873,1047,799,912,923,701,786,670,623,607,525,624,455,463,453,428,412,324,311,232,223,295,161,170,168,186,206,93,139,111,90,94,55,55,54,58,46,25,18,17,10,38,111164,Banmauk,MMR005023
 Yes - some difficulty,7,-,-,1,1,2,-,4,1,2,-,2,5,3,1,2,5,12,2,5,3,4,2,5,5,4,1,4,4,3,4,7,3,6,4,7,9,7,3,6,5,14,15,21,21,26,18,28,22,26,33,31,29,23,20,27,23,21,32,23,38,35,25,35,27,39,25,28,22,35,42,30,24,23,32,41,27,24,23,20,23,12,7,15,13,8,6,4,3,2,8,1300,Banmauk,MMR005023
 Yes - a lot of difficulty,1,-,-,-,-,-,1,-,-,1,1,-,-,1,-,-,-,1,1,2,-,1,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,2,-,-,1,2,-,-,-,-,2,1,-,1,1,1,-,-,1,-,3,2,-,-,3,-,1,3,2,7,2,3,4,4,5,-,3,3,3,4,2,2,4,2,3,4,2,3,3,3,2,-,-,2,4,112,Banmauk,MMR005023
 Yes - cannot see at all,1,1,-,2,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,-,-,1,-,1,-,1,1,-,1,-,-,-,1,3,1,-,1,-,-,-,-,-,1,1,1,2,3,1,1,1,1,1,-,3,-,1,2,3,1,3,2,1,2,3,2,1,3,2,5,3,2,1,4,1,-,2,-,2,1,3,-,2,-,5,92,Banmauk,MMR005023
 Total,2824,2767,2529,2755,2501,2505,2466,2641,2546,2460,2512,2205,2454,2428,2339,2276,2262,2541,2727,2381,2570,2018,2070,2114,1806,2298,1844,1948,1935,1675,2057,1576,1647,1654,1448,1742,1399,1410,1538,1339,1463,1172,1418,1312,1137,1330,998,993,1009,901,1082,832,943,949,723,814,697,647,640,548,668,490,490,493,460,459,354,344,259,264,345,193,198,197,223,256,125,167,139,116,121,71,66,72,76,58,36,22,22,14,55,112668,Banmauk,MMR005023
