Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,692,739,795,801,864,820,900,980,943,982,1091,1055,1158,1540,1545,1558,1707,2041,2322,2299,2622,2469,2463,2540,2288,2335,2049,1987,2049,1851,2188,1439,1620,1546,1393,1526,1376,1360,1449,1242,1662,1145,1406,1406,1245,1396,1279,1259,1382,1177,1337,1089,1233,1141,1109,1131,1034,985,1082,909,1058,734,861,743,647,682,611,647,536,417,460,287,346,339,295,364,316,250,285,152,254,176,176,171,160,129,101,92,79,62,233,98694,Sangyoung,MMR013039
 Yes - some difficulty,2,-,-,-,-,1,-,1,1,-,2,2,1,1,3,2,1,3,3,3,4,1,3,5,4,3,2,3,2,1,-,3,3,1,5,7,1,-,2,2,-,5,3,7,5,8,6,7,12,11,23,9,14,12,12,16,15,18,14,17,12,12,24,25,14,9,16,22,13,10,14,10,12,9,14,17,15,6,18,13,25,14,21,14,22,10,14,12,15,8,37,769,Sangyoung,MMR013039
 Yes - a lot of difficulty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,1,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,1,-,-,2,-,-,1,1,1,3,-,-,1,-,3,-,-,1,3,3,-,2,1,2,2,-,4,1,1,-,3,1,3,2,3,5,4,-,13,74,Sangyoung,MMR013039
 Yes - cannot see at all,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,1,-,3,1,1,1,-,-,-,-,3,-,1,-,1,-,-,2,3,1,1,-,-,1,3,2,1,2,-,3,1,-,1,1,1,1,1,1,2,1,1,-,-,-,-,1,-,-,-,2,-,3,1,-,2,1,1,3,2,2,2,3,3,1,1,1,7,82,Sangyoung,MMR013039
 Total,694,740,796,801,864,821,900,981,944,982,1093,1057,1159,1541,1548,1560,1708,2044,2327,2302,2626,2470,2466,2545,2294,2338,2055,1991,2052,1853,2189,1442,1623,1548,1401,1533,1379,1360,1452,1244,1662,1153,1412,1414,1251,1404,1285,1267,1397,1190,1361,1101,1248,1156,1122,1149,1050,1004,1098,928,1072,750,887,769,663,691,630,669,549,429,477,300,358,352,310,386,334,256,309,167,281,193,202,188,187,144,121,110,99,71,290,99619,Sangyoung,MMR013039
