Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,766,606,692,697,708,703,686,707,728,665,771,637,671,705,690,611,680,648,720,554,639,518,552,475,504,548,495,440,503,411,539,392,442,369,389,426,392,368,389,351,433,304,355,332,291,409,295,248,287,231,318,173,248,196,205,187,173,166,157,132,185,91,118,104,100,130,81,65,64,37,64,40,61,45,41,55,25,23,28,9,33,16,11,9,9,13,6,7,6,3,16,29422,Thandaunggyi,MMR003004
 Yes - some difficulty,-,1,2,3,2,1,2,-,4,1,4,2,4,1,4,2,5,6,1,1,3,-,-,1,5,3,5,3,2,2,4,-,-,-,-,3,1,3,9,7,13,5,9,9,15,18,18,12,17,8,21,15,16,20,16,15,17,19,19,16,31,13,11,14,18,21,12,9,10,8,18,5,7,11,6,19,7,10,12,4,9,7,2,3,3,3,1,2,-,1,14,686,Thandaunggyi,MMR003004
 Yes - a lot of difficulty,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,1,2,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,2,-,3,1,3,2,1,3,1,3,1,-,2,2,2,-,2,1,3,-,3,-,-,1,-,1,1,1,1,-,2,-,1,3,2,2,-,1,2,-,8,73,Thandaunggyi,MMR003004
 Yes - cannot see at all,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,3,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,-,-,-,-,1,2,-,1,1,-,-,1,-,-,1,-,-,1,-,1,1,1,1,1,3,-,-,2,-,-,-,-,1,-,-,-,-,1,28,Thandaunggyi,MMR003004
 Total,767,607,694,700,710,704,688,707,732,666,775,641,675,706,694,613,685,655,724,555,642,518,552,478,509,551,500,444,505,413,543,392,442,370,391,429,393,371,398,358,446,309,365,343,307,428,313,260,304,240,342,188,267,217,224,204,191,189,179,151,218,105,131,120,121,151,95,76,77,45,86,45,69,58,48,76,34,37,41,13,46,23,14,15,14,19,7,10,8,4,39,30209,Thandaunggyi,MMR003004
