Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1307,1271,1216,1374,1320,1332,1316,1200,1247,1247,1137,1017,1047,1026,1003,899,869,779,791,573,671,491,463,525,502,572,483,493,589,490,649,440,450,406,463,561,417,399,420,339,506,289,441,547,487,491,298,260,343,289,491,251,243,260,272,265,238,195,232,189,292,175,131,186,165,194,105,106,95,86,137,55,58,75,56,85,38,27,45,33,64,13,16,23,16,22,6,3,4,6,52,40750,Mindat,MMR004006
 Yes - some difficulty,2,1,-,2,5,4,4,-,5,2,2,3,8,5,7,4,6,8,1,2,2,3,2,5,3,2,1,6,5,1,8,1,5,6,6,11,9,13,9,8,19,14,16,38,37,44,19,35,25,41,51,35,34,44,33,44,30,33,37,45,76,28,27,41,48,36,30,33,47,18,42,18,17,32,23,19,7,11,10,17,29,9,3,8,4,7,6,3,2,1,24,1527,Mindat,MMR004006
 Yes - a lot of difficulty,-,-,-,1,1,2,-,1,1,2,1,1,2,-,-,-,-,-,2,1,2,1,1,-,1,1,-,2,1,2,1,-,-,1,-,3,1,-,-,-,1,-,1,3,-,2,5,-,1,1,2,1,1,3,2,4,4,2,6,6,5,6,7,6,4,11,4,2,8,-,6,2,5,11,3,7,4,3,7,2,12,3,2,2,-,3,1,1,-,-,12,216,Mindat,MMR004006
 Yes - cannot see at all,3,1,1,1,-,-,2,1,2,2,-,1,-,3,-,-,2,-,-,-,1,-,-,-,1,-,-,1,1,1,-,-,-,1,-,-,-,-,1,1,-,-,-,2,1,-,1,-,2,1,-,3,-,-,1,3,1,1,-,2,3,-,1,2,1,4,4,-,4,1,4,2,1,1,5,2,-,1,3,2,4,1,-,5,2,2,-,-,1,-,6,107,Mindat,MMR004006
 Total,1312,1273,1217,1378,1326,1338,1322,1202,1255,1253,1140,1022,1057,1034,1010,903,877,787,794,576,676,495,466,530,507,575,484,502,596,494,658,441,455,414,469,575,427,412,430,348,526,303,458,590,525,537,323,295,371,332,544,290,278,307,308,316,273,231,275,242,376,209,166,235,218,245,143,141,154,105,189,77,81,119,87,113,49,42,65,54,109,26,21,38,22,34,13,7,7,7,94,42600,Mindat,MMR004006
