Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3771,3602,3990,4165,4405,4266,4628,5102,4154,4367,4727,4325,4561,4755,4143,3580,3447,3403,3431,2821,3678,2887,2848,2958,2885,3856,2965,3412,3410,3519,4174,3135,3473,3290,2702,4133,2848,3148,3316,3064,3695,2432,3256,2844,2449,3689,2603,2438,2220,2068,2887,2113,2104,2266,1884,2541,1807,1927,2038,1628,2362,1551,1767,1616,1598,1958,1162,1285,925,756,1219,644,730,646,532,1030,425,433,480,297,467,228,238,214,190,261,126,110,94,60,236,219873,Myaing,MMR009020
 Yes - some difficulty,3,2,7,6,3,5,7,8,4,4,11,2,5,8,8,6,6,15,6,6,12,3,9,4,6,12,9,10,6,11,11,10,10,12,11,17,14,19,17,19,19,18,47,31,35,65,47,55,50,58,63,62,54,77,51,102,69,96,99,64,165,110,136,149,123,204,139,149,105,96,208,82,101,115,115,204,79,100,95,61,104,52,46,63,42,58,26,32,21,21,67,4574,Myaing,MMR009020
 Yes - a lot of difficulty,3,3,1,3,2,-,3,1,1,1,3,-,1,4,2,3,1,1,2,-,2,1,-,2,1,4,-,-,3,3,3,1,1,2,3,5,2,1,1,3,1,1,3,1,4,7,2,7,3,5,6,5,3,12,9,8,7,10,12,5,16,6,16,14,25,28,12,21,21,9,37,13,15,16,21,42,20,20,27,20,38,21,17,12,13,13,8,7,8,5,28,753,Myaing,MMR009020
 Yes - cannot see at all,-,2,1,2,1,1,2,1,-,1,3,3,-,1,1,2,-,2,1,1,-,-,2,1,-,1,2,3,-,1,-,2,2,1,2,4,-,2,-,-,4,1,4,-,2,3,2,3,3,4,3,5,1,2,2,4,6,4,1,11,20,4,4,18,7,20,9,17,13,13,24,12,15,11,21,43,9,16,16,9,26,10,13,20,14,11,7,11,6,8,31,571,Myaing,MMR009020
 Total,3777,3609,3999,4176,4411,4272,4640,5112,4159,4373,4744,4330,4567,4768,4154,3591,3454,3421,3440,2828,3692,2891,2859,2965,2892,3873,2976,3425,3419,3534,4188,3148,3486,3305,2718,4159,2864,3170,3334,3086,3719,2452,3310,2876,2490,3764,2654,2503,2276,2135,2959,2185,2162,2357,1946,2655,1889,2037,2150,1708,2563,1671,1923,1797,1753,2210,1322,1472,1064,874,1488,751,861,788,689,1319,533,569,618,387,635,311,314,309,259,343,167,160,129,94,362,225771,Myaing,MMR009020
