Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1606,1686,1643,1816,1980,1862,1850,1898,1840,1841,2043,2041,2179,2149,1980,1866,1669,1636,1632,1529,1815,1425,1497,1481,1372,1599,1436,1485,1616,1446,1716,1338,1546,1649,1322,1778,1386,1349,1602,1421,1594,1132,1503,1291,1214,1481,1316,1109,1386,1110,1440,1163,1221,1236,1109,1245,1060,926,1021,830,1164,747,689,656,549,522,384,366,270,218,312,196,289,303,322,431,280,193,229,141,199,116,127,103,98,120,65,46,35,25,94,100701,Yekyi,MMR017006
 Yes - some difficulty,24,3,6,2,-,2,4,3,5,2,5,5,7,4,7,6,10,4,3,7,3,1,2,3,4,5,2,8,10,5,6,6,3,6,6,7,7,14,9,18,33,23,34,41,50,53,48,52,78,54,102,71,94,104,82,102,89,79,101,88,142,101,101,93,77,107,76,76,48,35,100,51,86,92,76,152,84,61,92,68,93,65,68,54,47,50,28,23,14,20,48,3840,Yekyi,MMR017006
 Yes - a lot of difficulty,7,3,2,1,-,-,1,2,2,1,-,1,1,3,2,2,1,-,-,2,2,-,-,1,-,3,1,-,1,1,1,1,-,2,1,3,-,1,-,3,-,1,2,1,2,1,2,2,4,1,9,4,6,7,5,4,4,6,6,6,9,4,8,9,7,14,5,5,6,5,8,3,12,10,8,12,12,6,11,8,17,3,8,12,8,14,8,7,3,1,10,378,Yekyi,MMR017006
 Yes - cannot see at all,2,1,2,1,-,-,-,3,1,-,1,1,2,1,-,-,1,-,1,-,1,1,-,2,-,-,-,-,-,1,2,1,1,1,1,1,1,-,-,-,-,1,-,1,2,1,4,1,1,-,-,1,1,1,2,1,1,2,1,2,5,1,3,2,4,2,-,3,1,1,2,-,3,2,4,8,3,4,5,4,6,2,5,6,1,5,4,2,4,2,4,151,Yekyi,MMR017006
 Total,1639,1693,1653,1820,1980,1864,1855,1906,1848,1844,2049,2048,2189,2157,1989,1874,1681,1640,1636,1538,1821,1427,1499,1487,1376,1607,1439,1493,1627,1453,1725,1346,1550,1658,1330,1789,1394,1364,1611,1442,1627,1157,1539,1334,1268,1536,1370,1164,1469,1165,1551,1239,1322,1348,1198,1352,1154,1013,1129,926,1320,853,801,760,637,645,465,450,325,259,422,250,390,407,410,603,379,264,337,221,315,186,208,175,154,189,105,78,56,48,156,105070,Yekyi,MMR017006
