Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2203,2217,2360,2497,2381,2387,2442,2438,2606,2433,2671,2344,2931,3001,2459,2393,2194,2079,2307,1685,2161,1398,1514,1542,1421,1780,1427,1340,1571,1203,2079,1046,1367,1084,946,1492,1191,1003,1115,835,1700,746,1046,1148,912,1378,890,725,977,718,1472,617,847,825,734,893,751,548,623,443,1039,308,375,413,367,543,313,315,258,176,463,138,204,193,136,216,131,79,131,62,181,58,75,56,64,59,40,19,23,18,134,100123,Kukai,MMR015011
 Yes - some difficulty,5,-,-,1,-,3,1,2,-,-,-,1,4,5,1,1,2,4,5,3,3,3,1,-,2,1,-,2,3,-,5,2,2,4,6,5,3,3,5,4,7,7,12,7,4,17,14,8,17,14,28,12,13,26,35,23,26,26,29,20,56,18,27,34,26,31,22,20,28,11,59,14,21,17,14,26,15,11,16,8,37,5,8,11,5,14,5,9,7,6,35,1053,Kukai,MMR015011
 Yes - a lot of difficulty,3,-,-,-,-,1,-,-,-,-,-,-,1,-,-,1,1,-,-,-,1,1,1,-,-,-,-,-,-,-,2,1,-,-,-,1,-,-,1,-,-,-,-,1,-,2,-,-,-,1,2,1,-,2,1,-,1,-,2,2,5,2,1,2,2,2,1,1,1,1,1,1,3,1,2,1,2,1,4,1,9,1,-,-,2,5,1,-,2,2,10,97,Kukai,MMR015011
 Yes - cannot see at all,1,-,1,-,-,1,-,-,2,-,-,-,1,-,-,-,-,-,1,1,-,1,-,2,-,1,1,-,-,1,1,2,2,-,-,3,-,2,-,1,-,-,1,1,1,1,1,-,1,-,2,1,-,-,-,-,-,1,2,1,2,1,1,-,2,-,-,1,1,1,1,-,2,-,-,1,-,2,1,2,1,1,-,-,-,1,1,-,-,-,1,61,Kukai,MMR015011
 Total,2212,2217,2361,2498,2381,2392,2443,2440,2608,2433,2671,2345,2937,3006,2460,2395,2197,2083,2313,1689,2165,1403,1516,1544,1423,1782,1428,1342,1574,1204,2087,1051,1371,1088,952,1501,1194,1008,1121,840,1707,753,1059,1157,917,1398,905,733,995,733,1504,631,860,853,770,916,778,575,656,466,1102,329,404,449,397,576,336,337,288,189,524,153,230,211,152,244,148,93,152,73,228,65,83,67,71,79,47,28,32,26,180,101334,Kukai,MMR015011
