Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2329,2299,2521,2428,2491,2420,2661,2925,2568,2769,2887,2698,3084,2914,2487,2359,2100,2388,2726,2190,3170,2250,2333,2466,2157,3158,2122,2737,2638,2431,3548,2267,2489,2572,1941,3252,1884,2507,2315,1865,2865,1650,2271,2096,1535,2895,1506,1952,1817,1557,2541,1354,1487,1614,1230,2210,1002,1435,1273,903,1745,914,985,1103,822,1497,573,947,572,417,1082,374,509,516,372,934,262,338,371,163,426,181,209,196,120,203,65,108,66,35,218,152862,Ayartaw,MMR005014
 Yes - some difficulty,7,2,1,1,3,6,4,4,-,3,1,3,4,2,3,3,1,2,2,3,5,3,5,3,1,7,4,1,5,3,3,4,5,6,7,8,9,12,10,7,20,15,18,21,22,38,25,27,33,23,52,28,23,40,34,41,32,52,48,40,82,30,39,63,49,93,37,58,47,43,107,34,55,69,54,130,29,52,50,20,79,29,41,37,24,51,12,9,14,8,52,2292,Ayartaw,MMR005014
 Yes - a lot of difficulty,1,-,-,-,-,-,1,1,-,-,-,1,-,-,1,-,-,2,1,-,3,-,2,-,-,2,-,1,1,-,-,1,-,2,1,1,-,3,2,-,2,1,-,1,2,2,2,1,2,-,3,-,6,4,2,4,5,7,10,3,12,2,4,6,6,8,1,9,5,3,10,6,10,6,2,15,5,3,13,1,19,7,15,7,4,11,3,4,1,-,28,310,Ayartaw,MMR005014
 Yes - cannot see at all,1,-,-,1,-,-,-,3,-,1,-,-,-,1,1,1,-,-,2,1,1,1,1,1,1,3,3,-,-,1,2,-,2,3,-,1,-,2,1,-,6,2,2,1,2,3,1,2,5,-,2,2,2,3,3,2,2,2,3,1,9,5,6,4,4,15,6,8,5,2,21,7,7,7,3,15,6,6,8,4,14,5,4,9,1,17,-,4,3,2,17,305,Ayartaw,MMR005014
 Total,2338,2301,2522,2430,2494,2426,2666,2933,2568,2773,2888,2702,3088,2917,2492,2363,2101,2392,2731,2194,3179,2254,2341,2470,2159,3170,2129,2739,2644,2435,3553,2272,2496,2583,1949,3262,1893,2524,2328,1872,2893,1668,2291,2119,1561,2938,1534,1982,1857,1580,2598,1384,1518,1661,1269,2257,1041,1496,1334,947,1848,951,1034,1176,881,1613,617,1022,629,465,1220,421,581,598,431,1094,302,399,442,188,538,222,269,249,149,282,80,125,84,45,315,155769,Ayartaw,MMR005014
