Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2674,2614,2610,2820,2914,2542,2772,3024,2971,2892,3107,2817,3145,3220,2934,2745,2742,2818,2983,2698,3372,2523,2687,2664,2544,3068,2431,2541,2872,2307,3267,2176,2630,2519,2038,2849,2194,2123,2381,1867,2547,1652,2208,1977,1661,2250,1576,1529,1633,1271,1836,1186,1374,1396,1166,1418,1055,936,950,765,1119,550,638,683,595,710,427,471,353,229,422,184,282,256,235,348,178,158,174,99,152,80,89,90,73,88,53,37,32,29,105,147420,Naungkhio,MMR015013
 Yes - some difficulty,4,3,2,2,4,3,3,2,4,3,8,2,1,7,2,8,5,3,4,9,4,6,1,9,5,7,6,8,6,4,8,4,9,7,9,5,8,9,5,10,11,14,16,23,19,33,34,34,38,24,65,42,61,47,52,62,51,47,44,36,75,37,39,44,43,49,53,57,33,18,58,35,44,40,36,64,39,28,42,20,44,15,19,22,22,20,14,9,6,7,25,2019,Naungkhio,MMR015013
 Yes - a lot of difficulty,-,-,1,-,1,-,1,1,1,-,1,3,2,-,3,1,1,2,2,1,-,-,1,1,-,1,2,2,-,3,3,1,2,2,1,-,2,3,3,1,2,-,3,-,4,2,4,3,8,2,3,3,3,8,5,4,1,4,8,2,5,-,2,8,4,4,3,7,6,5,5,3,-,4,3,10,3,5,7,10,13,1,3,8,1,-,3,1,3,1,5,251,Naungkhio,MMR015013
 Yes - cannot see at all,-,-,2,-,1,1,1,1,1,1,1,-,1,1,1,-,3,1,1,1,2,1,2,2,2,1,1,-,3,2,-,-,-,2,-,1,1,-,2,-,1,1,3,1,1,1,3,2,-,6,1,-,3,1,1,1,3,-,1,-,3,-,3,1,4,1,1,4,4,1,2,2,4,2,5,2,2,4,3,4,2,-,2,-,3,8,1,3,-,2,9,152,Naungkhio,MMR015013
 Total,2678,2617,2615,2822,2920,2546,2777,3028,2977,2896,3117,2822,3149,3228,2940,2754,2751,2824,2990,2709,3378,2530,2691,2676,2551,3077,2440,2551,2881,2316,3278,2181,2641,2530,2048,2855,2205,2135,2391,1878,2561,1667,2230,2001,1685,2286,1617,1568,1679,1303,1905,1231,1441,1452,1224,1485,1110,987,1003,803,1202,587,682,736,646,764,484,539,396,253,487,224,330,302,279,424,222,195,226,133,211,96,113,120,99,116,71,50,41,39,144,149842,Naungkhio,MMR015013
