Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3763,4018,4516,4849,4813,4642,4880,4685,4551,4378,4692,4432,4987,4939,4657,4044,3245,3034,3118,2692,3132,2490,2705,2585,2225,2807,2253,2328,2510,2126,2974,2142,2399,2440,2114,3023,2171,2253,2680,2008,2854,1849,2444,2356,2098,2982,1972,1997,2244,1678,2429,1660,1882,1859,1674,2217,1679,1459,1469,1110,1901,922,1161,1063,865,1347,682,808,615,420,895,335,437,467,330,696,345,265,292,129,324,145,164,157,134,218,100,91,73,43,233,189869,Kyaikemaraw,MMR011002
 Yes - some difficulty,15,8,4,2,3,2,4,3,7,4,7,6,5,6,3,7,9,10,8,7,11,5,8,4,4,6,5,14,11,5,13,5,9,16,9,23,20,18,33,29,44,34,58,61,69,108,75,75,106,105,150,91,107,113,130,168,144,118,137,92,172,97,132,150,139,192,111,139,114,63,184,62,112,83,81,190,94,63,107,41,144,48,45,55,47,83,33,21,20,15,90,5280,Kyaikemaraw,MMR011002
 Yes - a lot of difficulty,-,-,-,-,1,1,1,-,1,-,1,-,-,1,1,2,1,-,1,1,4,-,2,2,-,2,-,-,3,2,2,-,-,1,-,2,-,1,2,2,-,-,-,3,4,6,2,1,7,3,5,8,5,7,12,7,7,4,4,6,6,2,8,8,8,12,4,10,10,7,26,7,11,13,8,19,13,11,16,5,17,9,9,9,9,16,8,8,2,2,33,454,Kyaikemaraw,MMR011002
 Yes - cannot see at all,2,2,-,-,1,1,-,4,3,2,4,-,1,1,-,1,1,-,1,1,1,-,1,-,1,1,1,1,2,1,3,-,-,2,-,1,-,3,1,-,3,-,1,-,3,5,1,1,1,-,3,1,2,3,2,1,2,-,3,1,3,1,2,4,1,-,3,5,1,5,7,1,3,3,4,11,3,7,5,2,12,1,4,3,4,8,3,2,3,2,17,207,Kyaikemaraw,MMR011002
 Total,3780,4028,4520,4851,4818,4646,4885,4692,4562,4384,4704,4438,4993,4947,4661,4054,3256,3044,3128,2701,3148,2495,2716,2591,2230,2816,2259,2343,2526,2134,2992,2147,2408,2459,2123,3049,2191,2275,2716,2039,2901,1883,2503,2420,2174,3101,2050,2074,2358,1786,2587,1760,1996,1982,1818,2393,1832,1581,1613,1209,2082,1022,1303,1225,1013,1551,800,962,740,495,1112,405,563,566,423,916,455,346,420,177,497,203,222,224,194,325,144,122,98,62,373,195810,Kyaikemaraw,MMR011002
