Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4820,4746,4952,5151,5147,5583,5575,5280,4898,4880,5575,5158,5483,5417,5134,5047,4543,4448,5008,3849,5189,3923,4304,4139,3766,4935,3891,3963,4421,3651,5014,3990,4096,4138,3413,4611,3380,3488,3903,3173,3889,2776,3846,2948,2797,3432,2748,2571,3086,2359,2934,2341,2352,2411,2147,2661,2028,1751,1865,1570,2148,1355,1352,1418,1181,1471,909,838,638,416,742,406,479,502,405,723,371,300,316,181,330,187,207,203,165,167,120,76,67,44,217,252528,Pantanaw,MMR017020
 Yes - some difficulty,19,7,10,5,9,12,9,11,14,12,13,14,10,15,15,21,26,19,25,14,22,15,16,19,11,18,20,23,21,24,29,35,26,31,25,44,38,41,53,59,106,95,168,126,178,237,209,208,227,228,289,240,293,328,251,315,256,244,287,234,386,241,277,321,280,326,243,210,172,122,261,124,189,177,143,278,137,101,169,107,148,103,86,96,86,100,49,33,34,21,88,10477,Pantanaw,MMR017020
 Yes - a lot of difficulty,11,5,5,-,7,5,4,5,6,1,5,4,3,6,4,5,2,7,5,3,5,5,2,4,5,1,2,3,2,6,2,3,5,4,1,3,6,3,5,5,7,5,4,4,6,14,11,11,12,12,20,12,7,18,9,22,17,14,21,13,38,23,19,25,29,29,28,17,31,23,38,15,33,30,33,53,29,23,28,19,36,23,26,27,25,14,16,18,5,9,45,1211,Pantanaw,MMR017020
 Yes - cannot see at all,5,3,2,3,3,1,2,3,7,2,1,2,-,3,3,1,2,3,5,-,2,-,1,1,3,2,4,5,4,2,2,3,1,2,2,2,-,2,3,-,7,-,3,3,2,2,1,2,4,1,2,6,3,5,-,4,4,3,3,4,6,3,5,5,6,6,5,10,6,7,12,2,10,8,7,18,7,9,7,2,9,6,11,11,7,7,12,1,5,3,16,380,Pantanaw,MMR017020
 Total,4855,4761,4969,5159,5166,5601,5590,5299,4925,4895,5594,5178,5496,5441,5156,5074,4573,4477,5043,3866,5218,3943,4323,4163,3785,4956,3917,3994,4448,3683,5047,4031,4128,4175,3441,4660,3424,3534,3964,3237,4009,2876,4021,3081,2983,3685,2969,2792,3329,2600,3245,2599,2655,2762,2407,3002,2305,2012,2176,1821,2578,1622,1653,1769,1496,1832,1185,1075,847,568,1053,547,711,717,588,1072,544,433,520,309,523,319,330,337,283,288,197,128,111,77,366,264596,Pantanaw,MMR017020
