Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,5982,6000,6016,6532,6100,5938,6007,6172,6872,6005,7598,6324,8068,7871,7085,7124,6924,6610,7776,5683,7929,4886,5279,5123,4742,6865,4543,4649,5587,4366,8035,3799,4752,4209,3670,5922,3641,3886,4616,3175,6360,2836,4053,3849,3085,5662,3075,2941,3452,2411,5324,2202,2822,2768,2494,3337,2488,1900,2182,1429,3696,1221,1486,1397,1180,2024,940,1172,960,528,1595,455,635,669,501,841,454,325,514,203,655,195,212,211,181,236,156,105,99,53,391,320321,Lashio,MMR015001
 Yes - some difficulty,1,2,2,1,2,4,4,8,7,5,4,7,8,10,15,13,20,13,11,10,15,8,9,3,6,11,3,8,11,6,16,10,10,7,6,18,10,14,9,14,33,16,22,30,31,45,44,33,56,38,69,38,68,77,52,70,63,55,55,55,113,49,55,56,44,71,44,55,38,49,114,38,49,42,42,88,34,32,44,16,74,25,32,23,23,37,12,16,8,12,89,2715,Lashio,MMR015001
 Yes - a lot of difficulty,-,-,-,-,-,-,2,1,2,1,1,-,-,-,2,-,-,2,2,2,-,-,1,1,3,3,2,1,1,2,3,1,3,1,-,-,-,-,2,-,1,1,-,4,2,1,3,2,-,3,2,2,2,-,1,4,4,3,1,-,3,3,1,3,1,10,5,1,5,2,4,3,3,3,2,6,2,4,6,2,11,3,3,5,2,2,4,3,2,2,15,196,Lashio,MMR015001
 Yes - cannot see at all,-,2,1,1,-,-,2,2,2,1,1,-,1,1,3,4,1,-,1,1,3,1,1,1,2,2,1,1,2,-,5,1,-,3,3,1,1,-,2,-,4,2,2,-,-,4,1,1,3,-,4,-,2,-,4,4,1,1,3,1,9,2,-,4,2,2,3,1,2,1,7,1,2,4,2,10,2,-,2,-,1,-,2,3,1,1,2,1,-,1,14,173,Lashio,MMR015001
 Total,5983,6004,6019,6534,6102,5942,6015,6183,6883,6012,7604,6331,8077,7882,7105,7141,6945,6625,7790,5696,7947,4895,5290,5128,4753,6881,4549,4659,5601,4374,8059,3811,4765,4220,3679,5941,3652,3900,4629,3189,6398,2855,4077,3883,3118,5712,3123,2977,3511,2452,5399,2242,2894,2845,2551,3415,2556,1959,2241,1485,3821,1275,1542,1460,1227,2107,992,1229,1005,580,1720,497,689,718,547,945,492,361,566,221,741,223,249,242,207,276,174,125,109,68,509,323405,Lashio,MMR015001
