Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,824,801,883,915,879,902,860,927,867,837,810,832,809,909,806,807,667,760,789,751,941,737,752,726,688,860,656,756,846,736,948,725,748,665,588,786,578,528,669,538,638,431,637,524,470,577,425,398,486,376,543,382,412,383,384,421,305,264,244,195,301,167,167,170,144,198,98,89,69,68,115,52,54,48,51,70,39,36,42,16,50,13,21,12,25,27,15,9,7,13,22,41809,Ngwehsaung(ST),MMR017001
 Yes - some difficulty,9,2,1,1,1,1,-,8,2,2,3,6,3,5,9,8,4,8,5,6,5,11,14,12,9,11,11,12,15,10,13,17,22,10,8,15,14,14,19,20,25,22,49,32,43,42,52,62,60,53,73,50,57,75,49,74,66,54,63,43,93,36,54,53,48,66,33,37,35,18,42,23,54,39,38,51,28,20,22,11,27,15,15,11,19,10,7,6,4,1,11,2317,Ngwehsaung(ST),MMR017001
 Yes - a lot of difficulty,2,-,-,-,-,-,-,-,-,2,-,1,2,1,-,-,-,2,3,2,3,-,3,1,-,2,-,-,-,-,3,2,-,-,1,1,1,2,3,-,1,3,-,3,1,2,3,1,2,-,1,1,1,2,5,4,2,4,2,1,8,-,3,4,-,2,4,4,5,1,5,6,4,4,6,4,4,3,5,3,9,4,3,3,9,7,3,4,2,2,10,207,Ngwehsaung(ST),MMR017001
 Yes - cannot see at all,-,-,-,-,-,-,-,-,1,2,-,-,-,2,-,-,1,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,1,2,-,-,-,1,-,-,1,1,-,1,1,-,-,2,-,-,-,2,-,-,1,-,2,2,-,1,-,-,-,2,1,-,-,-,1,-,2,1,1,-,-,2,-,-,-,2,-,1,1,1,-,-,43,Ngwehsaung(ST),MMR017001
 Total,835,803,884,916,880,903,860,935,870,843,813,839,814,917,815,815,672,770,798,759,949,748,769,739,697,873,667,769,861,746,964,744,770,676,597,802,594,545,693,558,664,456,687,559,514,622,481,461,549,430,617,433,472,460,438,499,375,322,309,240,402,205,226,227,193,266,135,130,111,88,162,81,112,92,95,127,72,60,69,30,88,32,39,26,55,44,26,20,14,16,43,44376,Ngwehsaung(ST),MMR017001
