Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,827,874,1000,1129,1072,1144,1105,1154,1162,1026,1167,805,1017,991,967,946,866,860,1177,773,1229,749,952,910,813,1210,838,836,1030,701,1263,615,777,669,528,1005,746,720,923,612,978,495,657,530,472,824,575,460,648,435,901,395,457,402,362,485,436,317,391,189,553,228,223,234,136,289,126,149,119,58,245,49,59,60,43,91,43,32,51,20,76,17,25,15,9,22,12,15,1,13,20,50630,Mineyu(ST),MMR016011
 Yes - some difficulty,10,6,4,7,1,1,2,3,3,2,3,2,4,3,-,5,1,3,1,1,7,3,4,3,4,8,6,-,8,5,5,6,5,2,9,5,11,5,12,7,17,10,17,9,18,30,24,23,25,18,61,30,36,23,18,39,38,29,36,15,99,52,37,43,29,61,22,38,29,13,64,12,12,19,11,27,14,12,19,5,42,4,7,6,4,5,4,8,3,4,16,1414,Mineyu(ST),MMR016011
 Yes - a lot of difficulty,2,2,-,-,-,-,-,1,-,-,-,-,-,1,-,1,1,-,2,3,2,-,1,1,-,1,-,1,2,-,3,-,1,-,-,2,3,1,2,-,2,2,-,2,3,4,2,-,3,2,9,2,1,4,-,3,3,3,6,5,13,3,5,6,4,6,4,7,4,1,13,2,3,2,3,2,2,3,2,-,25,2,5,-,1,4,-,2,-,2,16,231,Mineyu(ST),MMR016011
 Yes - cannot see at all,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,2,-,2,-,-,3,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,2,-,1,-,-,-,-,1,2,-,-,-,-,3,1,1,-,-,2,-,1,1,1,3,-,-,2,1,2,1,-,-,1,-,-,1,1,1,8,56,Mineyu(ST),MMR016011
 Total,841,882,1004,1136,1073,1146,1107,1158,1165,1028,1170,807,1021,995,967,953,870,863,1182,777,1238,755,957,914,817,1221,844,838,1041,706,1271,621,784,671,537,1012,760,726,937,619,997,507,674,541,493,858,601,483,679,455,971,427,496,429,381,527,477,349,433,210,667,283,265,283,169,359,153,195,152,72,324,63,75,82,58,123,59,47,74,26,145,24,37,21,15,31,16,26,5,20,60,52331,Mineyu(ST),MMR016011
