Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,419,438,439,435,485,453,455,422,460,378,451,340,480,438,327,334,321,281,333,251,315,203,259,256,212,351,230,230,280,176,414,183,221,192,175,318,191,181,241,159,368,167,235,255,193,369,222,196,228,123,358,165,185,210,197,245,198,162,193,93,273,85,90,109,82,146,64,67,60,22,100,21,40,47,48,70,38,34,37,15,41,8,15,7,13,12,10,11,9,6,21,18690,Minengaw(ST),MMR015012
 Yes - some difficulty,4,-,-,-,-,1,-,-,1,-,-,-,-,1,-,-,1,-,-,1,-,-,1,1,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,1,1,-,-,-,-,2,-,-,-,1,5,3,1,5,5,7,2,2,3,4,5,2,2,2,5,5,2,6,2,1,7,5,6,4,1,5,1,6,7,2,8,3,5,4,1,2,2,3,-,1,5,165,Minengaw(ST),MMR015012
 Yes - a lot of difficulty,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,2,1,-,-,-,1,-,1,-,-,-,-,1,-,-,1,-,1,-,-,2,24,Minengaw(ST),MMR015012
 Yes - cannot see at all,3,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,1,-,-,1,1,-,-,-,-,1,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,1,-,1,-,1,-,1,-,-,1,-,-,-,-,22,Minengaw(ST),MMR015012
 Total,430,438,439,435,485,454,455,422,461,379,451,341,480,439,327,334,322,281,334,252,316,205,261,257,212,352,230,233,280,176,414,185,221,192,176,319,192,181,241,160,370,167,235,255,193,372,222,196,229,124,363,168,186,216,202,252,200,164,196,97,278,87,92,111,87,152,67,74,63,23,109,27,46,51,49,77,40,42,44,18,49,12,21,12,14,15,13,15,9,7,28,18901,Minengaw(ST),MMR015012
