Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,621,640,604,713,746,701,833,847,788,774,806,811,743,827,731,705,664,557,558,570,677,580,585,598,547,706,696,683,745,673,802,754,721,704,599,797,798,772,774,755,839,769,886,795,773,835,792,759,686,643,744,589,646,560,549,593,436,439,474,430,482,351,389,406,368,364,384,372,284,267,300,209,258,214,205,245,131,162,177,116,117,100,73,85,61,61,44,40,37,24,69,47837,Htilin,MMR009024
 Yes - some difficulty,-,-,-,-,2,-,1,3,1,2,3,1,2,1,3,2,5,-,1,1,2,1,-,2,-,2,2,3,-,-,3,1,4,2,2,4,-,1,1,-,5,3,2,4,6,8,6,7,12,4,17,11,6,10,21,12,10,18,7,14,18,17,15,23,17,16,19,26,27,26,27,19,21,15,29,35,21,27,20,16,30,16,17,14,17,15,10,13,11,6,14,838,Htilin,MMR009024
 Yes - a lot of difficulty,1,-,3,-,-,1,1,-,-,2,1,1,1,1,-,2,-,1,-,-,-,1,-,-,1,-,3,1,-,-,2,-,1,2,-,1,-,-,-,1,-,-,2,1,-,4,1,-,2,-,2,-,-,-,1,1,1,1,3,1,-,-,-,3,1,2,3,3,1,-,1,3,4,7,3,3,3,3,2,2,7,2,2,2,2,1,4,1,-,4,8,125,Htilin,MMR009024
 Yes - cannot see at all,-,-,1,-,-,1,1,-,-,-,1,-,-,-,1,-,2,-,1,1,1,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,1,-,-,1,1,1,-,1,-,-,2,2,1,1,-,-,1,1,2,-,-,1,3,-,-,1,2,1,1,-,1,2,-,2,1,-,1,1,1,1,2,2,-,1,1,2,1,3,-,-,3,-,5,66,Htilin,MMR009024
 Total,622,640,608,713,748,703,836,850,789,778,811,813,746,829,735,709,671,558,560,572,680,582,585,600,548,708,702,687,745,673,807,755,726,709,601,802,798,773,776,756,844,773,891,801,779,848,799,766,702,649,764,601,652,570,572,607,449,458,484,446,503,368,404,433,388,383,407,401,313,295,328,233,284,236,238,284,156,193,201,136,154,119,93,103,81,80,58,54,51,34,96,48866,Htilin,MMR009024
