Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2753,2882,2806,3043,3080,2994,2996,3308,3112,3376,3612,3253,3580,3623,3302,3118,2897,3001,3300,2889,3548,2973,3007,3005,2592,3587,2668,3064,3140,2851,3822,2719,2991,3245,2603,3894,2580,3020,3087,2630,3504,2345,3243,2887,2408,3645,2184,2697,2501,2126,3049,1856,2077,2129,1780,2699,1581,1722,1594,1176,1906,1121,1307,1367,1047,1878,884,1342,864,579,1277,486,612,639,434,1067,326,479,533,284,563,265,308,279,165,295,113,131,94,72,285,192156,Wetlet,MMR005006
 Yes - some difficulty,6,3,-,1,1,1,2,2,5,7,4,1,3,5,5,4,5,6,6,5,7,4,3,5,3,3,2,7,12,5,7,7,9,9,9,9,7,8,12,12,23,15,21,24,21,52,35,34,35,30,47,39,46,51,56,80,62,60,67,54,100,77,85,89,64,141,71,110,74,68,132,47,84,80,70,181,45,85,88,60,114,65,81,52,42,63,23,30,22,19,85,3411,Wetlet,MMR005006
 Yes - a lot of difficulty,-,-,-,1,3,-,-,-,1,-,1,-,-,-,1,1,-,1,1,-,1,2,1,-,1,-,1,-,-,1,-,-,-,2,1,-,-,2,-,-,2,1,2,1,2,-,-,1,-,1,2,3,2,2,1,6,2,2,6,4,8,3,7,8,5,8,3,7,5,4,15,6,8,6,6,13,6,7,7,9,27,8,9,7,6,10,7,4,6,6,38,331,Wetlet,MMR005006
 Yes - cannot see at all,-,-,-,-,-,1,-,-,-,-,1,1,-,-,1,-,-,2,1,1,1,2,2,1,1,-,2,-,-,-,2,-,1,-,1,2,2,1,-,1,3,2,-,1,2,2,-,1,1,1,2,2,5,2,1,4,6,6,7,1,8,5,5,6,4,15,5,9,6,5,21,3,8,6,5,22,8,8,10,5,11,7,8,6,4,6,3,5,3,4,21,318,Wetlet,MMR005006
 Total,2759,2885,2806,3045,3084,2996,2998,3310,3118,3383,3618,3255,3583,3628,3309,3123,2902,3010,3308,2895,3557,2981,3013,3011,2597,3590,2673,3071,3152,2857,3831,2726,3001,3256,2614,3905,2589,3031,3099,2643,3532,2363,3266,2913,2433,3699,2219,2733,2537,2158,3100,1900,2130,2184,1838,2789,1651,1790,1674,1235,2022,1206,1404,1470,1120,2042,963,1468,949,656,1445,542,712,731,515,1283,385,579,638,358,715,345,406,344,217,374,146,170,125,101,429,196216,Wetlet,MMR005006
