Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1354,1568,1707,1932,1577,1801,1648,1606,1842,1443,2261,1308,1782,1373,1002,1734,994,957,1407,709,2144,698,916,881,630,2016,643,772,1179,640,2858,523,750,616,507,2071,577,596,877,486,2592,425,719,602,443,1892,581,586,781,438,2501,409,604,668,479,1215,635,422,523,248,1626,190,269,268,191,611,165,178,157,66,687,59,89,68,68,237,62,50,76,19,309,18,39,26,21,49,14,11,21,17,107,72916,Mongkai,MMR014016
 Yes - some difficulty,1,-,-,5,2,1,1,-,3,5,1,2,5,2,1,1,-,1,6,-,3,3,2,3,-,4,3,1,-,4,5,3,4,3,3,6,2,1,4,6,27,5,3,4,5,30,9,10,15,5,67,9,17,16,20,31,25,22,27,15,102,12,14,31,20,42,18,29,17,8,107,7,16,14,7,35,14,7,18,4,67,3,6,8,2,25,5,3,2,2,48,1152,Mongkai,MMR014016
 Yes - a lot of difficulty,-,-,-,-,-,1,-,-,-,2,2,1,1,1,-,1,1,1,-,-,2,-,-,-,-,-,-,-,1,-,2,-,-,1,-,3,-,-,1,-,1,-,-,1,-,1,1,2,1,2,6,1,3,1,2,3,1,1,2,1,13,-,1,2,2,3,1,2,2,-,10,-,2,2,-,6,5,2,6,1,13,1,2,1,2,3,1,-,2,-,9,145,Mongkai,MMR014016
 Yes - cannot see at all,-,-,-,1,1,-,-,-,-,3,-,-,-,1,-,-,2,1,1,-,3,-,1,1,-,-,1,1,1,-,2,-,-,-,-,3,-,-,-,1,3,1,1,-,-,1,-,-,-,-,5,2,-,2,1,2,1,-,1,-,2,2,1,-,-,3,-,-,-,-,5,-,1,1,-,2,2,-,-,-,7,1,3,-,-,1,1,1,1,-,3,81,Mongkai,MMR014016
 Total,1355,1568,1707,1938,1580,1803,1649,1606,1845,1453,2264,1311,1788,1377,1003,1736,997,960,1414,709,2152,701,919,885,630,2020,647,774,1181,644,2867,526,754,620,510,2083,579,597,882,493,2623,431,723,607,448,1924,591,598,797,445,2579,421,624,687,502,1251,662,445,553,264,1743,204,285,301,213,659,184,209,176,74,809,66,108,85,75,280,83,59,100,24,396,23,50,35,25,78,21,15,26,19,167,74294,Mongkai,MMR014016
