Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,975,901,1012,1130,1065,1098,1100,1030,1035,791,1044,684,842,934,853,997,2143,913,1152,824,1493,631,704,702,663,1118,635,551,713,460,1436,417,524,424,414,956,491,413,501,335,1099,263,400,361,304,708,322,281,328,222,837,208,231,223,186,295,187,146,132,81,502,73,81,78,68,166,52,54,56,22,177,27,32,24,25,50,18,10,23,5,56,5,6,10,4,8,5,8,5,4,24,42596,Ponparkyin(ST),MMR016008
 Yes - some difficulty,1,1,6,5,1,5,5,6,3,-,3,3,2,2,3,1,8,1,5,4,7,3,1,3,2,7,2,1,4,6,15,5,6,4,4,16,5,6,12,8,23,4,10,11,9,30,15,15,17,13,58,17,23,15,20,38,24,16,16,20,71,12,13,19,22,31,10,15,10,8,57,8,10,10,15,14,5,3,2,1,16,5,-,6,5,6,1,1,1,-,10,963,Ponparkyin(ST),MMR016008
 Yes - a lot of difficulty,-,-,-,-,2,-,-,-,3,-,-,2,-,2,2,2,1,-,-,1,-,2,1,-,-,2,1,-,-,-,5,-,2,1,3,3,-,-,1,-,2,-,3,-,1,4,-,4,-,1,11,3,1,4,2,6,4,4,6,5,12,5,1,3,3,8,4,5,3,4,13,1,4,6,6,5,7,1,4,2,9,1,-,-,-,2,1,-,-,-,4,211,Ponparkyin(ST),MMR016008
 Yes - cannot see at all,-,-,-,-,1,-,2,1,1,1,1,-,-,1,-,1,-,1,2,-,1,1,1,-,-,-,-,1,-,-,-,1,-,2,2,-,1,-,-,-,-,-,1,-,-,2,-,-,-,-,2,-,-,1,-,2,-,1,-,-,-,-,-,1,-,3,-,1,-,-,2,-,1,1,-,-,-,-,1,-,5,-,-,-,-,-,-,-,-,1,2,49,Ponparkyin(ST),MMR016008
 Total,976,902,1018,1135,1069,1103,1107,1037,1042,792,1048,689,844,939,858,1001,2152,915,1159,829,1501,637,707,705,665,1127,638,553,717,466,1456,423,532,431,423,975,497,419,514,343,1124,267,414,372,314,744,337,300,345,236,908,228,255,243,208,341,215,167,154,106,585,90,95,101,93,208,66,75,69,34,249,36,47,41,46,69,30,14,30,8,86,11,6,16,9,16,7,9,6,5,40,43819,Ponparkyin(ST),MMR016008
