Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2106,1984,1955,1880,2046,1897,2042,2201,2174,2141,2356,2362,2810,3445,4041,3714,4020,4591,5662,5133,5818,4834,4909,4733,4410,4663,3890,3921,4029,3522,4412,3031,3294,3025,2836,3215,2711,2783,3087,2549,3253,2339,2984,2792,2239,3001,2262,2402,2441,2054,2649,1824,2126,2068,1907,2072,1652,1670,1699,1286,1706,1072,1266,1191,917,1288,821,902,700,526,750,376,489,485,403,601,325,298,373,229,356,204,242,222,173,220,121,128,94,78,288,195796,Chanayeharzan,MMR010002
 Yes - some difficulty,2,1,1,-,-,2,-,1,2,1,3,3,1,2,4,7,5,10,6,8,4,7,8,11,6,6,11,4,7,9,8,4,3,7,5,3,4,4,9,3,7,9,11,8,8,8,10,13,14,14,21,11,15,24,18,22,15,28,22,19,21,15,29,18,26,39,16,27,23,19,24,18,18,19,29,33,18,20,32,14,31,17,13,11,13,17,14,7,15,3,48,1126,Chanayeharzan,MMR010002
 Yes - a lot of difficulty,1,-,-,-,1,-,-,1,-,-,-,-,-,2,1,-,-,-,-,-,1,-,-,1,-,2,2,-,1,1,-,-,1,1,-,2,1,-,3,1,3,-,-,-,1,2,-,-,1,1,1,-,-,3,4,-,1,-,-,4,-,1,3,1,-,1,2,1,5,1,4,-,1,1,2,2,1,-,-,3,8,1,3,1,-,3,-,4,2,2,7,104,Chanayeharzan,MMR010002
 Yes - cannot see at all,-,1,-,1,1,-,1,-,-,1,1,-,-,1,-,-,-,-,-,1,5,2,1,4,7,4,4,4,5,2,6,-,3,-,-,1,2,2,2,1,2,-,-,-,1,-,1,1,-,-,1,-,-,-,-,-,-,2,1,1,2,1,1,-,1,4,1,1,1,1,1,2,4,2,6,4,2,1,4,2,3,-,2,3,4,3,-,2,2,2,14,149,Chanayeharzan,MMR010002
 Total,2109,1986,1956,1881,2048,1899,2043,2203,2176,2143,2360,2365,2811,3450,4046,3721,4025,4601,5668,5142,5828,4843,4918,4749,4423,4675,3907,3929,4042,3534,4426,3035,3301,3033,2841,3221,2718,2789,3101,2554,3265,2348,2995,2800,2249,3011,2273,2416,2456,2069,2672,1835,2141,2095,1929,2094,1668,1700,1722,1310,1729,1089,1299,1210,944,1332,840,931,729,547,779,396,512,507,440,640,346,319,409,248,398,222,260,237,190,243,135,141,113,85,357,197175,Chanayeharzan,MMR010002
