Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3130,3218,3217,3613,3686,3540,3627,3918,3644,3866,3800,3818,4176,4570,4264,4298,4136,4360,4884,4424,5213,3964,4036,3950,3479,4389,3360,3834,4090,3662,4861,3509,3849,3854,3074,4542,2860,3499,3581,2985,4049,2729,3626,3295,2665,4219,2514,3016,2961,2381,3422,2286,2674,2573,2154,3072,1842,1940,1800,1422,2199,1265,1433,1516,1121,1862,905,1378,894,621,1238,562,722,662,465,1037,425,529,597,297,591,288,312,294,217,319,135,191,109,88,343,232035,Shwebo,MMR005004
 Yes - some difficulty,-,1,1,1,3,1,2,6,1,2,3,2,5,1,1,4,6,5,5,6,5,4,7,7,-,6,5,6,5,5,5,6,5,6,3,8,4,11,10,8,13,11,12,13,17,41,19,34,38,32,58,28,49,47,48,64,54,55,56,46,74,42,52,67,66,104,60,93,56,58,115,39,56,86,70,133,56,62,61,37,107,66,59,45,35,75,39,31,34,20,91,2896,Shwebo,MMR005004
 Yes - a lot of difficulty,1,2,-,1,1,-,1,3,1,2,3,-,2,2,1,3,-,-,-,1,-,4,-,1,-,1,-,1,-,1,1,1,1,-,1,2,1,1,2,-,3,-,-,3,-,1,-,1,-,3,3,-,2,1,3,4,2,3,3,4,7,2,4,6,3,6,1,9,6,4,8,4,11,2,4,14,5,6,10,4,13,5,5,7,7,7,7,4,6,4,28,287,Shwebo,MMR005004
 Yes - cannot see at all,-,3,1,3,-,1,1,-,1,1,2,-,1,1,1,-,1,1,1,1,-,1,2,-,-,1,-,2,4,-,4,-,1,2,1,2,-,1,2,3,4,3,3,2,-,3,3,2,3,1,2,-,2,4,3,3,5,7,2,5,4,3,4,2,6,12,9,2,5,2,15,5,6,9,2,12,3,7,8,4,12,2,7,5,8,14,6,8,8,5,26,324,Shwebo,MMR005004
 Total,3131,3224,3219,3618,3690,3542,3631,3927,3647,3871,3808,3820,4184,4574,4267,4305,4143,4366,4890,4432,5218,3973,4045,3958,3479,4397,3365,3843,4099,3668,4871,3516,3856,3862,3079,4554,2865,3512,3595,2996,4069,2743,3641,3313,2682,4264,2536,3053,3002,2417,3485,2314,2727,2625,2208,3143,1903,2005,1861,1477,2284,1312,1493,1591,1196,1984,975,1482,961,685,1376,610,795,759,541,1196,489,604,676,342,723,361,383,351,267,415,187,234,157,117,488,235542,Shwebo,MMR005004
