Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1112,992,1176,1178,1200,1079,1157,1143,1098,1126,1093,996,1153,1074,1156,1042,984,924,1086,825,878,706,799,711,650,703,622,607,670,574,781,429,516,497,470,654,543,497,606,442,770,434,559,556,552,661,473,473,533,369,723,323,449,393,411,403,368,338,346,233,448,178,229,216,225,306,159,164,141,96,225,92,123,95,111,128,64,36,71,34,84,21,36,31,29,39,12,12,9,5,46,46781,HaKa,MMR004002
 Yes - some difficulty,5,2,2,3,3,2,-,3,3,3,2,1,3,1,6,5,3,3,3,3,1,2,2,-,2,3,1,1,4,2,2,1,2,4,1,2,3,5,2,3,9,9,8,22,20,30,14,11,21,18,33,23,26,34,31,41,37,41,32,26,59,22,19,41,32,56,34,26,29,26,58,15,26,22,30,35,20,13,25,15,38,12,14,8,15,14,6,4,4,2,18,1323,HaKa,MMR004002
 Yes - a lot of difficulty,1,1,1,-,-,-,-,1,1,-,1,1,-,-,2,-,-,1,-,1,1,-,-,-,-,-,1,1,1,1,-,-,1,-,-,1,-,2,1,2,1,1,3,-,2,1,1,1,4,3,1,5,2,3,1,5,2,-,3,1,2,-,6,5,3,5,2,4,7,2,16,-,8,3,7,7,4,-,3,4,12,3,3,3,1,5,5,2,3,-,15,203,HaKa,MMR004002
 Yes - cannot see at all,-,-,2,1,-,-,-,1,-,2,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,-,-,-,1,2,2,-,-,-,2,-,-,1,-,-,1,1,1,1,1,-,1,-,-,-,-,-,1,-,4,-,1,1,-,1,-,-,-,-,1,1,1,1,2,-,-,-,-,-,6,45,HaKa,MMR004002
 Total,1118,995,1181,1182,1203,1081,1157,1148,1102,1131,1096,998,1156,1076,1164,1047,987,928,1089,829,881,708,801,711,652,706,624,609,675,577,783,431,519,501,471,657,546,505,609,447,781,444,570,578,575,694,490,485,558,390,759,351,477,431,443,449,408,380,382,261,510,200,255,262,260,367,195,194,178,124,303,107,158,121,148,171,88,49,99,53,135,37,54,43,47,58,23,18,16,7,85,48352,HaKa,MMR004002
