Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,179,178,173,180,203,185,220,205,235,165,233,182,254,204,218,179,223,182,218,158,208,158,175,158,224,218,177,168,199,137,227,135,184,173,157,146,140,111,161,106,136,97,139,100,107,101,68,78,88,74,92,47,63,57,76,65,57,52,47,31,45,35,33,24,24,31,22,18,14,10,23,7,15,7,3,4,5,5,6,1,3,1,5,3,1,2,1,-,-,1,3,9263,Lwe`ge`(ST),MMR001012
 Yes - some difficulty,-,-,-,-,-,-,-,-,1,-,1,2,-,1,1,-,-,2,3,1,-,-,1,-,-,2,-,2,2,1,2,1,3,1,3,4,5,2,2,3,6,2,6,9,10,11,12,12,16,9,22,10,20,15,26,18,31,16,25,10,41,12,13,20,13,16,16,12,13,12,39,11,21,7,18,14,8,7,11,9,19,6,6,8,8,4,2,3,2,1,9,713,Lwe`ge`(ST),MMR001012
 Yes - a lot of difficulty,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,2,-,-,-,2,1,1,-,-,2,1,2,1,-,2,-,1,1,-,-,-,1,-,1,1,-,1,1,2,4,1,1,-,2,4,-,2,1,1,1,-,1,1,-,4,51,Lwe`ge`(ST),MMR001012
 Yes - cannot see at all,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,1,12,Lwe`ge`(ST),MMR001012
 Total,179,178,173,180,204,185,220,205,238,165,234,184,254,205,219,181,223,184,221,159,209,158,176,158,224,220,178,170,201,138,229,136,187,174,160,151,145,113,163,109,142,99,145,109,118,112,82,90,104,83,116,58,84,72,102,86,89,70,73,41,88,47,47,45,37,47,38,32,27,23,63,18,39,15,23,23,15,13,18,12,26,7,13,12,10,7,3,4,3,2,17,10039,Lwe`ge`(ST),MMR001012
