Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4442,4667,4853,5014,5467,5188,5369,5333,5046,5259,5526,5384,5736,5856,5873,5282,4780,4707,5206,4452,5268,4330,4627,4332,4210,4916,4012,4215,4874,4100,5092,3998,4124,4284,3586,4787,3439,3499,4053,3572,4147,2753,3907,3707,3430,4064,3096,2994,3490,2800,3528,2512,2741,2941,2495,3068,2497,2246,2386,1774,2387,1395,1524,1625,1383,1579,1061,1113,740,534,914,535,630,697,632,993,602,447,530,277,496,277,284,292,201,250,147,123,102,70,313,271487,Taikkyi,MMR013005
 Yes - some difficulty,15,19,19,10,8,6,9,9,3,7,10,5,7,13,7,12,9,10,13,8,9,6,10,8,13,11,9,12,13,6,11,12,20,22,22,29,8,16,31,25,42,34,54,52,77,89,55,67,108,67,131,98,109,121,114,170,118,111,130,88,169,75,99,115,112,133,112,97,79,59,107,62,97,91,95,170,83,76,115,58,113,62,67,67,55,75,47,35,24,16,95,4987,Taikkyi,MMR013005
 Yes - a lot of difficulty,15,1,3,2,2,1,-,4,2,2,2,2,2,5,3,3,2,1,2,3,1,-,1,-,-,3,4,1,-,2,-,4,1,1,1,3,-,1,2,1,2,2,3,5,3,6,5,3,4,6,8,5,6,7,6,9,10,9,6,7,9,5,5,6,6,21,10,13,6,-,12,15,14,13,8,22,9,14,10,12,14,9,10,14,15,17,10,2,2,3,34,535,Taikkyi,MMR013005
 Yes - cannot see at all,3,2,1,-,1,2,-,2,3,2,2,-,1,1,-,1,2,1,1,1,-,2,2,-,3,2,1,-,-,1,2,-,1,3,-,-,4,2,-,-,4,3,4,2,1,1,-,2,-,5,5,3,-,4,-,1,3,1,4,3,5,-,2,6,4,7,4,3,4,1,6,1,4,-,3,9,4,7,5,5,11,4,9,8,5,8,4,3,5,2,25,259,Taikkyi,MMR013005
 Total,4475,4689,4876,5026,5478,5197,5378,5348,5054,5270,5540,5391,5746,5875,5883,5298,4793,4719,5222,4464,5278,4338,4640,4340,4226,4932,4026,4228,4887,4109,5105,4014,4146,4310,3609,4819,3451,3518,4086,3598,4195,2792,3968,3766,3511,4160,3156,3066,3602,2878,3672,2618,2856,3073,2615,3248,2628,2367,2526,1872,2570,1475,1630,1752,1505,1740,1187,1226,829,594,1039,613,745,801,738,1194,698,544,660,352,634,352,370,381,276,350,208,163,133,91,467,277268,Taikkyi,MMR013005
