Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1432,1316,1452,1574,1510,1497,1601,1479,1575,1426,1649,1195,1514,1625,1479,1369,1227,1045,1323,909,1258,814,860,854,768,1150,768,841,933,721,1248,640,807,594,605,810,588,681,720,531,867,377,535,520,433,713,485,408,508,395,807,382,450,408,433,474,428,309,370,232,510,196,232,195,169,226,182,167,158,71,205,92,103,123,83,80,69,55,69,42,88,45,33,38,33,39,24,27,17,9,48,57350,Kunlon,MMR015020
 Yes - some difficulty,-,1,-,2,-,-,2,2,1,2,3,3,5,3,7,3,4,1,4,4,3,3,1,7,1,6,4,3,4,4,4,-,4,2,5,7,6,11,8,3,16,8,9,8,18,22,17,22,20,13,42,19,33,24,28,35,36,25,24,26,44,21,17,21,24,37,24,20,12,11,36,17,20,13,18,18,28,20,16,12,39,11,16,6,5,12,11,7,3,5,31,1153,Kunlon,MMR015020
 Yes - a lot of difficulty,-,-,-,-,-,-,-,1,-,-,-,2,1,1,-,-,3,1,-,-,-,-,1,-,-,-,2,-,-,-,-,-,-,-,-,1,-,1,1,-,1,-,2,2,1,-,1,-,2,3,3,2,-,2,1,1,2,4,2,-,1,2,1,1,2,2,2,4,2,-,1,2,6,2,-,5,4,1,2,3,4,3,4,-,2,2,1,3,3,-,12,121,Kunlon,MMR015020
 Yes - cannot see at all,-,-,-,-,-,-,-,-,-,-,2,-,1,-,-,2,-,-,1,-,1,1,2,5,3,7,1,6,8,6,9,5,7,3,3,2,-,3,1,-,3,-,2,2,1,1,1,3,1,2,-,3,-,-,2,1,1,1,2,1,2,1,3,1,-,-,-,1,1,1,3,1,1,1,1,1,2,1,1,2,5,-,1,3,1,1,2,1,2,-,4,150,Kunlon,MMR015020
 Total,1432,1317,1452,1576,1510,1497,1603,1482,1576,1428,1654,1200,1521,1629,1486,1374,1234,1047,1328,913,1262,818,864,866,772,1163,775,850,945,731,1261,645,818,599,613,820,594,696,730,534,887,385,548,532,453,736,504,433,531,413,852,406,483,434,464,511,467,339,398,259,557,220,253,218,195,265,208,192,173,83,245,112,130,139,102,104,103,77,88,59,136,59,54,47,41,54,38,38,25,14,95,58774,Kunlon,MMR015020
