Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1545,1544,1604,1648,1640,1499,1721,1814,1671,1630,1790,1714,1866,1981,1940,1839,1642,1920,2004,1624,2314,1676,1683,1825,1317,2120,1438,1760,1774,1560,2288,1483,1649,1750,1324,2285,1305,1651,1662,1326,1884,1274,1572,1397,1064,1974,1057,1400,1277,958,1457,935,1009,1093,860,1277,767,924,916,690,1042,657,778,714,468,897,332,539,382,262,622,247,310,331,204,564,171,263,294,120,277,129,140,134,92,170,48,81,46,25,164,103114,Chaung Oo,MMR005015
 Yes - some difficulty,1,-,-,-,-,1,1,1,-,4,2,2,-,1,4,3,6,3,4,1,7,2,2,1,3,3,2,1,5,4,4,5,2,2,4,10,8,8,15,9,10,13,21,22,25,42,25,37,43,34,48,32,36,46,48,60,41,53,60,47,61,53,49,65,54,82,38,80,38,37,99,34,52,72,42,116,42,53,43,27,64,19,35,37,14,27,7,11,18,11,41,2295,Chaung Oo,MMR005015
 Yes - a lot of difficulty,-,1,-,-,-,-,-,-,-,1,1,1,-,2,-,-,-,-,1,-,1,2,1,-,1,1,1,1,1,2,-,1,2,-,-,-,-,-,1,1,4,1,3,1,3,3,3,1,2,1,3,2,4,4,3,5,5,7,5,8,8,4,8,5,5,9,6,14,5,3,15,4,9,6,8,17,4,8,13,4,20,7,11,8,1,18,3,3,5,-,14,336,Chaung Oo,MMR005015
 Yes - cannot see at all,-,-,-,-,-,-,-,1,1,1,1,1,2,3,-,1,-,-,-,-,-,-,-,-,1,-,1,3,-,1,-,2,-,-,2,1,-,-,1,-,2,-,-,-,1,2,1,3,2,-,2,1,3,3,1,2,2,4,7,4,1,1,4,6,3,8,2,8,5,-,6,5,5,5,2,14,4,5,5,4,13,3,4,2,2,9,2,3,2,2,12,210,Chaung Oo,MMR005015
 Total,1546,1545,1604,1648,1640,1500,1722,1816,1672,1636,1794,1718,1868,1987,1944,1843,1648,1923,2009,1625,2322,1680,1686,1826,1322,2124,1442,1765,1780,1567,2292,1491,1653,1752,1330,2296,1313,1659,1679,1336,1900,1288,1596,1420,1093,2021,1086,1441,1324,993,1510,970,1052,1146,912,1344,815,988,988,749,1112,715,839,790,530,996,378,641,430,302,742,290,376,414,256,711,221,329,355,155,374,158,190,181,109,224,60,98,71,38,231,105955,Chaung Oo,MMR005015
