Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,6554,6345,6485,6971,7172,7014,7208,7399,7039,7185,7256,6908,7710,8311,7742,6701,6625,6827,7134,6140,6894,5605,5851,5969,5376,6193,5239,5504,5761,5332,6753,4755,5372,5195,4436,5531,4601,4858,5055,4429,5237,3847,4713,4385,3956,4829,3561,3856,3918,3291,4324,2990,3161,3064,2977,3126,2571,2385,2369,1981,2557,1557,1607,1730,1624,1841,1395,1377,1028,790,1138,620,732,724,690,820,513,447,506,290,498,223,242,210,198,220,111,95,71,66,240,344136,Kalay,MMR014005
 Yes - some difficulty,6,2,4,5,7,10,3,7,6,8,8,11,8,15,13,11,21,16,12,11,11,14,9,10,7,10,11,5,14,12,15,15,10,12,19,13,17,13,25,26,39,27,47,53,44,67,66,66,73,75,117,75,61,81,90,95,76,73,94,66,117,73,72,74,75,100,83,81,62,44,107,46,60,71,59,78,59,48,67,39,73,35,44,38,30,35,22,14,10,10,41,3604,Kalay,MMR014005
 Yes - a lot of difficulty,1,-,-,3,3,5,4,-,1,3,2,3,2,2,1,-,3,2,4,4,3,2,2,-,1,3,2,1,3,-,2,2,2,1,1,2,1,4,3,4,2,3,6,9,6,3,2,12,7,5,8,4,8,7,6,9,7,7,15,13,14,6,11,12,14,14,6,8,14,6,16,5,11,8,9,17,10,9,13,12,11,7,5,10,16,8,8,5,4,1,29,540,Kalay,MMR014005
 Yes - cannot see at all,1,-,2,4,5,1,1,1,5,2,2,-,2,3,2,-,1,2,2,5,2,-,2,3,1,2,3,1,1,-,3,4,1,1,-,2,-,1,1,2,5,3,3,1,5,2,2,3,3,2,4,3,4,4,3,2,2,5,3,4,4,4,3,1,3,5,2,3,3,5,14,6,3,9,10,8,6,6,5,5,9,1,4,4,5,5,3,4,2,2,15,293,Kalay,MMR014005
 Total,6562,6347,6491,6983,7187,7030,7216,7407,7051,7198,7268,6922,7722,8331,7758,6712,6650,6847,7152,6160,6910,5621,5864,5982,5385,6208,5255,5511,5779,5344,6773,4776,5385,5209,4456,5548,4619,4876,5084,4461,5283,3880,4769,4448,4011,4901,3631,3937,4001,3373,4453,3072,3234,3156,3076,3232,2656,2470,2481,2064,2692,1640,1693,1817,1716,1960,1486,1469,1107,845,1275,677,806,812,768,923,588,510,591,346,591,266,295,262,249,268,144,118,87,79,325,348573,Kalay,MMR014005
