Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3868,3853,4269,4577,5155,4506,5159,5220,4646,5160,5128,4887,5072,5546,4956,4526,4001,4243,4502,4211,4504,3509,3400,3606,3450,4322,3135,3716,3763,3618,5040,3523,3970,3751,3402,4752,3204,3648,3810,3343,4696,2821,3657,3670,3227,4822,3194,3272,3052,2430,3690,2293,2725,2745,2263,3137,2184,2354,2124,1888,3042,1772,2106,1848,1926,2360,1501,1791,1275,915,1768,747,920,831,892,1375,574,586,626,499,796,326,377,339,264,390,154,178,123,112,408,260016,Kyaukpadaung,MMR010020
 Yes - some difficulty,-,2,-,-,1,3,3,3,-,6,3,3,3,6,5,3,2,5,1,2,2,5,4,3,4,3,3,4,2,6,7,2,3,5,1,3,2,4,5,6,6,6,11,11,9,24,12,16,18,16,20,13,11,19,18,29,12,16,17,22,42,27,30,27,41,48,25,35,36,29,59,29,37,41,34,69,34,23,35,31,47,16,38,25,22,36,10,18,6,13,43,1437,Kyaukpadaung,MMR010020
 Yes - a lot of difficulty,1,-,-,-,-,-,-,-,1,2,3,-,1,-,1,-,5,1,1,1,1,1,1,1,1,-,1,1,1,2,1,1,1,-,-,1,-,-,-,-,2,-,1,1,2,2,-,1,1,-,3,1,1,-,4,4,-,1,4,2,5,3,2,6,4,7,3,7,3,3,6,4,2,6,4,15,7,5,7,4,15,8,2,2,10,8,4,1,1,3,14,232,Kyaukpadaung,MMR010020
 Yes - cannot see at all,1,1,1,-,-,-,2,-,-,1,1,2,3,1,-,2,1,-,2,2,1,1,-,1,2,1,1,1,3,1,4,-,3,1,1,4,1,1,-,3,4,1,1,-,1,3,-,1,1,1,1,2,5,-,1,1,-,3,3,4,5,2,-,5,6,12,2,7,5,3,8,2,4,5,2,6,5,3,6,3,13,2,2,2,7,7,1,3,3,2,7,223,Kyaukpadaung,MMR010020
 Total,3870,3856,4270,4577,5156,4509,5164,5223,4647,5169,5135,4892,5079,5553,4962,4531,4009,4249,4506,4216,4508,3516,3405,3611,3457,4326,3140,3722,3769,3627,5052,3526,3977,3757,3404,4760,3207,3653,3815,3352,4708,2828,3670,3682,3239,4851,3206,3290,3072,2447,3714,2309,2742,2764,2286,3171,2196,2374,2148,1916,3094,1804,2138,1886,1977,2427,1531,1840,1319,950,1841,782,963,883,932,1465,620,617,674,537,871,352,419,368,303,441,169,200,133,130,472,261908,Kyaukpadaung,MMR010020
