Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2299,2276,2406,2614,2851,2831,2863,2799,2830,2716,3007,2335,2844,2705,2212,2186,1861,1794,2599,1772,2696,1509,1878,1881,1492,2617,1534,1757,2273,1462,2711,1369,1739,1609,1290,2394,1345,1506,1952,1172,2061,998,1706,1232,1009,2007,945,910,1172,749,1708,659,954,996,767,1365,830,578,701,413,1095,308,479,488,356,836,250,378,252,131,560,122,186,173,146,349,130,125,138,54,231,55,85,65,48,85,35,33,31,15,72,115057,An,MMR012014
 Yes - some difficulty,10,8,10,7,4,4,2,4,1,3,5,2,5,4,3,3,6,6,7,2,5,2,2,7,3,10,3,6,6,9,15,7,11,15,5,16,8,15,15,9,49,31,31,62,49,90,78,56,71,46,150,57,82,103,78,159,89,89,93,54,196,69,87,94,106,171,70,97,66,47,217,42,73,70,49,168,47,47,52,31,112,26,19,30,30,48,14,15,11,9,30,3925,An,MMR012014
 Yes - a lot of difficulty,3,3,2,-,1,-,1,1,1,-,1,1,1,1,1,1,-,2,-,1,5,-,1,-,-,1,1,-,1,2,5,1,1,1,3,2,1,1,1,2,2,-,2,3,2,9,3,2,4,2,4,2,3,8,11,8,11,4,7,2,15,6,8,13,10,19,10,12,15,5,22,7,11,10,8,43,9,8,12,6,49,3,16,14,9,17,6,12,9,2,22,547,An,MMR012014
 Yes - cannot see at all,-,-,-,-,2,1,-,3,5,1,2,-,-,1,1,1,1,-,-,-,5,1,1,1,1,-,1,1,1,1,2,1,3,1,2,4,1,1,1,3,-,1,3,1,1,3,-,-,2,1,-,-,2,1,2,-,2,2,2,2,1,-,4,6,6,6,3,2,2,2,15,1,2,2,1,8,2,1,2,1,8,3,6,1,2,5,1,4,2,1,10,185,An,MMR012014
 Total,2312,2287,2418,2621,2858,2836,2866,2807,2837,2720,3015,2338,2850,2711,2217,2191,1868,1802,2606,1775,2711,1512,1882,1889,1496,2628,1539,1764,2281,1474,2733,1378,1754,1626,1300,2416,1355,1523,1969,1186,2112,1030,1742,1298,1061,2109,1026,968,1249,798,1862,718,1041,1108,858,1532,932,673,803,471,1307,383,578,601,478,1032,333,489,335,185,814,172,272,255,204,568,188,181,204,92,400,87,126,110,89,155,56,64,53,27,134,119714,An,MMR012014
