Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1536,1498,1506,1627,1800,1700,1731,1810,1604,1738,1833,1810,1993,2047,1937,1821,1648,1892,2061,1735,1999,1760,1852,1864,1601,2039,1650,1756,1880,1628,2116,1692,1743,1806,1613,2098,1644,1782,1929,1705,1899,1317,1934,1689,1422,1753,1483,1525,1664,1318,1669,1327,1394,1557,1258,1566,1289,1176,1247,977,1390,978,915,846,676,856,564,584,384,254,396,251,338,346,284,481,252,241,305,177,326,192,178,171,139,138,109,55,39,39,141,112993,Gyobingauk,MMR008014
 Yes - some difficulty,2,-,-,2,2,1,4,4,1,1,3,2,3,7,6,7,1,1,2,1,3,5,6,5,2,3,4,7,4,6,7,7,7,7,11,4,5,8,13,14,16,26,31,36,42,56,68,75,72,68,96,78,72,101,80,122,104,116,102,91,131,117,99,105,81,125,81,100,71,42,86,59,91,86,77,136,89,81,86,57,105,63,61,56,46,56,31,18,18,10,56,3950,Gyobingauk,MMR008014
 Yes - a lot of difficulty,-,-,-,1,-,2,2,1,-,1,-,1,1,-,-,1,1,2,2,-,1,-,1,-,1,-,-,1,-,-,-,-,1,2,1,1,-,-,3,4,1,1,1,1,-,2,-,1,2,2,3,4,3,3,1,9,4,5,5,3,11,4,4,6,5,8,5,10,13,9,5,2,10,14,9,21,7,10,17,9,12,6,7,17,10,13,10,4,7,4,16,367,Gyobingauk,MMR008014
 Yes - cannot see at all,1,-,-,-,-,-,-,-,-,1,2,-,2,1,1,-,1,-,2,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,2,-,2,1,2,1,-,-,2,1,1,-,-,-,-,1,-,-,1,1,-,1,-,2,1,3,1,-,2,-,2,6,1,4,-,2,2,1,3,5,-,6,3,1,1,2,5,3,4,5,3,4,5,5,1,1,9,123,Gyobingauk,MMR008014
 Total,1539,1498,1506,1630,1802,1703,1737,1815,1605,1741,1838,1813,1999,2055,1944,1829,1651,1895,2067,1736,2003,1765,1859,1869,1604,2044,1655,1764,1884,1634,2123,1699,1751,1815,1627,2103,1651,1791,1947,1724,1916,1344,1968,1727,1465,1811,1551,1601,1738,1389,1768,1409,1470,1662,1339,1698,1397,1299,1355,1074,1533,1099,1020,957,764,995,651,698,468,307,489,313,442,451,370,644,351,333,409,245,448,264,250,249,198,211,155,82,65,54,222,117433,Gyobingauk,MMR008014
