Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1526,1445,1481,1549,1683,1522,1533,1668,1644,1515,1659,1557,1783,2031,2027,1876,1834,2072,2469,2359,2681,2277,2436,2258,2334,2410,1995,1996,2162,2048,2525,1798,1849,1886,1661,1774,1527,1478,1680,1453,1654,1230,1568,1422,1223,1561,1197,1265,1359,1096,1309,988,1088,1095,1093,1102,948,842,921,800,932,614,684,632,561,601,458,448,384,299,376,212,254,237,254,336,245,169,191,112,152,128,106,109,110,114,94,63,43,30,156,108326,Kyimyindine,MMR013038
 Yes - some difficulty,2,-,-,1,1,2,1,1,1,4,4,5,10,5,11,14,14,14,13,20,13,9,16,11,9,9,11,16,14,11,17,15,14,19,12,17,17,13,19,32,26,30,54,42,51,65,62,50,79,79,71,79,80,79,67,75,70,76,69,69,78,64,62,70,33,56,61,46,49,50,56,13,40,34,33,57,55,25,27,10,31,22,23,21,23,23,17,13,7,8,32,2829,Kyimyindine,MMR013038
 Yes - a lot of difficulty,-,-,-,1,-,-,-,1,-,-,1,-,1,1,1,-,-,-,2,-,2,1,1,-,-,1,1,1,2,-,-,1,-,-,1,-,3,4,1,3,-,3,3,3,2,3,1,1,4,2,1,6,7,8,5,7,4,3,5,6,8,5,5,6,4,6,4,5,2,3,3,3,6,3,6,12,6,2,-,3,5,1,1,6,5,4,5,4,2,2,7,238,Kyimyindine,MMR013038
 Yes - cannot see at all,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,1,4,3,4,1,3,5,4,4,2,2,1,2,2,-,-,2,2,4,1,2,1,2,1,-,2,-,3,-,1,-,1,-,-,-,1,-,-,1,1,1,1,2,2,3,1,-,1,-,2,1,-,2,2,1,1,-,3,-,1,6,2,2,4,3,-,-,1,2,1,2,1,4,-,-,4,121,Kyimyindine,MMR013038
 Total,1528,1446,1481,1551,1684,1524,1534,1670,1645,1520,1664,1562,1794,2037,2039,1891,1852,2089,2488,2380,2699,2292,2457,2273,2345,2422,2008,2015,2180,2059,2542,1816,1865,1909,1675,1793,1548,1497,1701,1488,1682,1263,1628,1467,1277,1629,1261,1316,1442,1177,1382,1073,1175,1183,1166,1185,1023,923,997,878,1019,683,752,708,600,664,523,501,437,353,436,228,303,274,294,411,308,198,222,128,188,151,131,138,139,143,117,84,52,40,199,111514,Kyimyindine,MMR013038
