Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1677,1689,1831,1805,2002,1889,2026,1942,1841,2028,2110,1895,2034,2211,1916,1803,1645,1679,1679,1503,1803,1446,1514,1477,1342,1759,1345,1513,1650,1406,1801,1345,1501,1556,1198,1656,1353,1299,1376,1338,1430,1125,1463,1323,1164,1535,1247,1121,1208,1052,1437,1105,1127,1151,954,1219,997,852,924,760,1016,675,652,494,542,592,408,348,215,180,364,198,270,259,254,417,262,212,263,168,293,141,151,135,88,143,64,41,41,26,100,99089,Laymyethna,MMR017010
 Yes - some difficulty,1,1,1,-,1,1,4,3,2,3,5,4,7,6,1,2,5,5,6,4,3,6,6,5,6,2,4,6,8,9,11,9,7,14,6,9,13,11,14,19,25,32,54,41,50,56,72,48,73,80,99,79,84,83,74,123,81,80,94,70,112,82,73,70,95,86,59,50,44,34,75,45,62,59,68,111,62,63,68,31,77,44,52,38,43,55,25,13,11,6,38,3379,Laymyethna,MMR017010
 Yes - a lot of difficulty,-,-,-,-,2,1,1,1,1,-,1,-,1,1,-,3,1,3,-,-,-,-,-,-,-,1,1,4,-,-,2,3,2,1,1,-,2,-,-,2,3,-,5,2,-,3,1,3,5,3,1,7,6,6,6,7,14,4,6,11,8,7,9,9,6,3,6,9,9,5,14,9,8,11,7,22,8,10,17,10,16,14,9,7,9,13,5,7,6,2,20,423,Laymyethna,MMR017010
 Yes - cannot see at all,-,-,1,-,2,-,1,3,-,-,1,1,-,1,2,1,2,-,1,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,1,1,1,-,1,-,2,2,-,3,1,2,3,1,5,-,1,3,1,2,3,3,2,1,7,4,3,4,1,8,1,3,6,4,6,6,4,1,1,5,-,-,3,3,2,133,Laymyethna,MMR017010
 Total,1678,1690,1833,1805,2007,1891,2032,1949,1844,2031,2117,1900,2042,2219,1919,1809,1653,1687,1686,1507,1806,1452,1520,1483,1348,1763,1351,1523,1658,1415,1814,1357,1510,1571,1205,1665,1368,1310,1390,1359,1459,1157,1523,1366,1215,1594,1321,1173,1287,1135,1538,1191,1219,1242,1034,1352,1093,938,1027,842,1141,764,735,576,644,683,476,410,270,220,460,256,343,333,330,558,333,288,354,213,392,205,216,181,141,216,94,61,61,37,160,103024,Laymyethna,MMR017010
