Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1232,1376,1560,1751,1847,1870,2089,2130,1947,1941,1944,1805,2179,2171,1824,1780,1496,1366,1709,1205,1505,924,1166,1155,994,1574,1041,1191,1395,1066,1792,1002,1348,1303,1026,1845,1169,1201,1594,964,1678,836,1529,1353,1048,1783,1043,1037,1336,865,1655,822,1244,1146,859,1340,925,727,766,559,1204,448,577,676,654,1058,432,500,459,263,851,244,378,458,296,635,260,212,294,135,471,110,164,149,106,162,75,54,66,32,172,94623,Yanbye,MMR012013
 Yes - some difficulty,4,1,-,2,3,2,2,4,2,4,5,1,2,5,3,8,4,3,5,6,5,2,4,4,-,3,4,2,2,5,12,6,13,8,10,7,9,10,8,7,20,11,28,24,18,37,18,25,38,30,54,34,40,39,35,62,62,42,54,41,95,47,54,58,54,110,52,74,68,40,176,34,70,86,47,127,64,58,74,30,130,33,39,54,31,60,16,24,12,7,61,2784,Yanbye,MMR012013
 Yes - a lot of difficulty,1,-,-,-,-,-,-,-,1,1,1,-,1,-,1,1,2,-,1,1,1,-,-,1,-,-,1,1,-,1,1,1,-,1,2,2,1,2,-,-,3,1,-,3,1,5,-,3,1,1,6,3,3,2,1,6,2,4,6,3,3,1,1,4,5,9,4,5,10,3,17,4,11,12,7,15,9,6,9,6,19,9,15,11,9,16,6,3,3,4,22,338,Yanbye,MMR012013
 Yes - cannot see at all,-,-,1,-,-,2,1,1,2,-,-,2,3,1,1,-,1,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,3,-,4,-,1,1,-,4,1,2,1,1,2,2,-,1,-,4,3,-,1,-,3,2,1,3,2,4,-,2,-,2,4,-,4,-,2,8,2,7,3,3,8,1,8,1,3,7,1,5,1,-,8,146,Yanbye,MMR012013
 Total,1237,1377,1561,1753,1850,1874,2092,2135,1952,1946,1950,1808,2185,2177,1829,1789,1503,1369,1715,1213,1511,927,1170,1160,994,1577,1046,1194,1397,1072,1805,1009,1361,1312,1038,1856,1180,1213,1605,971,1705,848,1558,1381,1067,1829,1062,1067,1376,897,1717,861,1287,1188,895,1412,992,773,827,603,1305,498,633,741,715,1181,488,581,537,308,1048,282,463,556,352,785,335,283,380,174,628,153,226,215,149,245,98,86,82,43,263,97891,Yanbye,MMR012013
