Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1188,1264,1320,1383,1549,1357,1420,1366,1333,1423,1476,1439,1437,1463,1459,1397,1284,1311,1385,1292,1576,1371,1411,1359,1278,1546,1374,1507,1632,1397,1759,1443,1513,1603,1377,1788,1372,1406,1579,1367,1504,1220,1522,1368,1219,1611,1270,1279,1446,1146,1493,1115,1284,1270,1029,1371,1083,881,977,891,1137,773,803,675,615,711,463,491,348,230,399,243,307,299,278,427,232,203,243,149,220,139,127,145,117,127,75,54,41,34,97,92385,Kyangin,MMR017012
 Yes - some difficulty,5,1,-,3,2,1,1,2,5,2,1,3,1,5,5,7,2,6,3,2,3,4,3,5,5,4,3,9,12,6,7,8,6,10,6,13,13,12,14,16,21,37,33,38,41,51,48,62,63,67,74,75,85,79,73,102,80,67,76,76,114,65,56,69,82,100,66,80,61,43,63,46,66,67,59,109,69,57,66,31,91,45,57,45,32,44,38,19,17,8,47,3276,Kyangin,MMR017012
 Yes - a lot of difficulty,-,1,-,-,2,1,-,1,-,2,-,1,2,-,1,-,2,1,-,1,3,-,-,1,1,-,2,1,1,1,2,-,2,-,-,-,1,-,1,2,2,1,2,-,5,4,1,2,1,9,3,2,1,3,2,2,9,5,6,2,7,6,6,2,5,6,3,6,5,5,6,1,8,14,3,11,8,13,13,9,5,6,6,8,7,9,7,2,4,3,12,301,Kyangin,MMR017012
 Yes - cannot see at all,1,-,-,-,2,1,-,-,-,-,-,1,-,2,3,1,2,-,-,-,-,-,1,-,-,3,-,-,1,-,-,3,1,-,1,1,2,1,1,1,1,-,-,1,-,-,-,-,1,-,-,-,-,1,-,1,-,1,2,3,3,3,2,1,1,1,1,2,2,1,6,-,5,4,4,5,1,-,4,-,5,3,4,2,3,4,4,3,-,1,6,121,Kyangin,MMR017012
 Total,1194,1266,1320,1386,1555,1360,1421,1369,1338,1427,1477,1444,1440,1470,1468,1405,1290,1318,1388,1295,1582,1375,1415,1365,1284,1553,1379,1517,1646,1404,1768,1454,1522,1613,1384,1802,1388,1419,1595,1386,1528,1258,1557,1407,1265,1666,1319,1343,1511,1222,1570,1192,1370,1353,1104,1476,1172,954,1061,972,1261,847,867,747,703,818,533,579,416,279,474,290,386,384,344,552,310,273,326,189,321,193,194,200,159,184,124,78,62,46,162,96083,Kyangin,MMR017012
