Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3398,3286,3198,3548,3686,3260,3516,3868,3701,3802,3945,3660,4149,4271,3906,3564,3409,3326,3579,3201,3360,2929,2888,2870,2429,2832,2488,2780,2878,2518,3062,2338,2605,2461,2216,2769,2157,2345,2476,1994,2264,1801,2184,2112,1804,2177,1582,1724,1595,1376,1570,1297,1419,1428,1201,1432,1111,1001,1015,830,1000,717,745,694,615,760,502,533,398,278,465,226,286,293,244,369,211,186,232,122,190,95,92,103,84,85,59,47,25,33,104,165384,Katha,MMR005020
 Yes - some difficulty,2,-,-,-,2,-,3,6,1,5,1,5,1,7,11,3,8,7,6,10,5,2,6,3,5,3,4,6,6,8,6,1,11,13,4,11,13,22,11,10,19,16,15,18,23,46,29,38,38,37,46,38,29,46,36,59,50,46,44,67,45,41,39,45,42,47,41,51,26,35,54,30,25,33,46,58,40,31,33,17,26,27,29,34,23,14,7,12,10,2,38,1969,Katha,MMR005020
 Yes - a lot of difficulty,1,-,-,-,-,-,-,-,-,1,3,1,-,2,1,-,2,-,-,1,3,3,-,1,-,-,-,1,-,2,-,1,-,-,4,1,2,1,4,1,3,3,-,4,2,2,5,1,4,-,2,-,1,7,2,4,4,3,6,6,2,3,3,-,8,7,2,5,2,6,5,2,4,1,10,7,4,4,3,3,7,4,1,3,4,1,7,3,2,2,8,218,Katha,MMR005020
 Yes - cannot see at all,-,-,-,1,-,-,-,1,1,-,-,1,-,2,-,2,-,-,1,-,-,-,-,-,-,-,-,1,2,3,1,-,-,-,-,-,-,-,-,3,1,-,-,3,3,2,2,-,1,1,-,1,3,1,-,1,3,3,5,2,6,1,2,3,3,4,4,5,-,2,6,5,3,1,7,5,4,7,5,4,6,6,9,1,2,2,2,1,2,1,3,163,Katha,MMR005020
 Total,3401,3286,3198,3549,3688,3260,3519,3875,3703,3808,3949,3667,4150,4282,3918,3569,3419,3333,3586,3212,3368,2934,2894,2874,2434,2835,2492,2788,2886,2531,3069,2340,2616,2474,2224,2781,2172,2368,2491,2008,2287,1820,2199,2137,1832,2227,1618,1763,1638,1414,1618,1336,1452,1482,1239,1496,1168,1053,1070,905,1053,762,789,742,668,818,549,594,426,321,530,263,318,328,307,439,259,228,273,146,229,132,131,141,113,102,75,63,39,38,153,167734,Katha,MMR005020
